,artist,gender,category,retrieved,genre
16434,Moriah Peters,female,American_female_singers,Moriah Peters,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop']"
16435,Moris,male,Male_guitarists,Alanis Morissette,"['alternative rock', 'canadian pop', 'canadian singer-songwriter', 'pop rock', 'singer-songwriter']"
16436,Moris Tepper,male,American_male_guitarists,Moris Tepper,[]
16437,Morley,female,American_female_singer-songwriters,Morley,[]
16438,Morley Bartnoff,male,American_male_guitarists,none,none
16439,Morris Jefferson,male,African-American_male_singers,Morris Jefferson,[]
16440,Morris P. Rainville,male,Canadian_male_singers,none,none
16441,Morrissey,male,British_male_singers,Morrissey,"['alternative rock', 'britpop', 'dance rock', 'madchester', 'new wave', 'permanent wave', 'pop rock', 'rock']"
16442,Mort Shuman,male,American_male_singers,Mort Shuman,"['chanson', 'classic french pop']"
16443,Morton Downey,male,American_male_singers,Morton Downey,[]
16444,Morton Harvey,male,American_male_singers,Morton Harvey,[]
16445,Mos Def,male,African-American_male_rappers,Mos Def,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']"
16446,Mose Vinson,male,American_male_singers,Mose Vinson,['piano blues']
16447,"Moses ""Whispering"" Smith",male,American_male_singers,none,none
16448,Mosie Lister,male,American_male_singer-songwriters,Mosie Lister,[]
16449,Moxie Raia,female,American_female_pop_singers,Moxie Raia,['indie poptimism']
16450,Moya Brennan,female,Irish_female_singers,Moya Brennan,"['celtic', 'new age']"
16451,Mozart's Sister,female,Canadian_female_singers,Mozart's Sister,['quebec indie']
16452,Mozelle Alderson,female,African-American_female_singers,Mozelle Alderson,[]
16453,Mozez,male,English_male_singers,Mozez,['downtempo']
16454,Mozhdah Jamalzadah,female,Canadian_female_singers,Mozhdah Jamalzadah,[]
16455,Mpho,female,English_female_singers,Mpho Sebina,['botswana pop']
16456,Mr Duke,male,Welsh_male_singers,MR DUKE,[]
16457,Mr Hudson,male,British_male_singers,Mr Hudson,['indie r&b']
16458,Mr. B The Gentleman Rhymer,male,English_male_singers,none,none
16459,Mr. Cheeks,male,African-American_male_rappers,Mr. Cheeks,[]
16460,Mr. Endo G,male,African-American_male_rappers,Mr. Endo G,[]
16461,Mr. J. Medeiros,male,American_male_rappers,Mr. J. Medeiros,[]
16462,Mr. Lif,male,African-American_male_rappers,Mr. Lif,"['abstract hip hop', 'alternative hip hop', 'boston hip hop', 'conscious hip hop', 'east coast hip hop', 'turntablism', 'underground rap']"
16463,Mr. Lucci,male,African-American_male_rappers,Mr. Lucci,"['deep southern trap', 'dfw rap', 'dirty south rap', 'dirty texas rap']"
16464,Mr. Mack,male,American_male_rappers,"Mr. Mackey, The School Counselor",[]
16465,Mr. Marcelo,male,African-American_male_rappers,Mr. Marcelo,['new orleans rap']
16466,Mr. Mike,male,African-American_male_rappers,Mr. Mike,"['dirty south rap', 'dirty texas rap']"
16467,Mr. Muthafuckin' eXquire,male,African-American_male_rappers,Mr. Muthafuckin' eXquire,['alternative hip hop']
16468,Mr. Porter,male,African-American_male_rappers,Mr Porter,[]
16469,Mr. Serv-On,male,African-American_male_rappers,Mr. Serv-On,['dirty south rap']
16470,Mrs Woodham,female,British_female_singers,none,none
16471,Mrs. Miller,female,American_female_singers,Mrs. Miller,"['novelty', 'outsider', 'space age pop']"
16472,Ms Murphy,female,Australian_female_singers,Ms Murphy,[]
16473,Ms Scandalous,female,English_female_rappers,Ms Scandalous,['bhangra']
16474,Ms. Dynamite,female,English_female_rappers,Ms. Dynamite,['uk garage']
16475,Ms. Jade,female,American_female_singers,Ms. Jade,['hip pop']
16476,Muck Sticky,male,American_male_singers,Muck Sticky,['comedy rap']
16477,Mud Morganfield,male,American_male_singers,Mud Morganfield,[]
16478,Muddy Waters,male,American_male_guitarists,Muddy Waters,"['blues', 'blues rock', 'chicago blues', 'classic rock', 'electric blues', 'soul', 'traditional blues']"
16479,Muhammed Suiçmez,male,Male_guitarists,none,none
16480,Muhsinah,female,American_female_singer-songwriters,Muhsinah,[]
16481,Muireann Nic Amhlaoibh,female,Irish_female_singers,Muireann Nic Amhlaoibh,"['celtic', 'irish folk', 'irish gaelic folk']"
16482,Muja Messiah,male,American_male_rappers,Muja Messiah,['minnesota hip hop']
16483,Mumzy Stranger,male,English_male_singers,Mumzy Stranger,"['bhangra', 'desi pop']"
16484,Muna,female,Female_hip_hop_musicians,MUNA,"['art pop', 'dance pop', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'la pop', 'metropopolis', 'pop', 'uk pop', 'vapor soul']"
16485,Mundo Earwood,male,American_country_singers,Mundo Earwood,[]
16486,Murali Coryell,male,American_male_guitarists,Murali Coryell,[]
16487,Muriel Anderson,female,American_female_guitarists,Muriel Anderson,"['fingerstyle', 'instrumental acoustic guitar']"
16488,Muriel Day,female,Irish_female_singers,Muriel Day,[]
16489,Muriel George,female,English_female_singers,none,none
16490,Muriel Landers,female,American_female_singers,none,none
16491,Muriel Smith,female,African-American_female_singers,Muriel Smith,[]
16492,Murphy Karges,male,American_male_singers,none,none
16493,Murphy Lee,male,African-American_male_rappers,David Lee Murphy,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']"
16494,Murray Attaway,male,American_male_guitarists,Murray Attaway,[]
16495,Murray Cook,male,Australian_male_singers,Murray Cook,[]
16496,Murray Gold,male,English_male_composers,Murray Gold,"['british soundtrack', 'scorecore', 'soundtrack', 'theme']"
16497,Murray Head,male,English_male_singers,Murray Head,['new wave pop']
16498,Murray Lightburn,male,Canadian_male_singers,Murray A. Lightburn,[]
16499,Murray MacLeod,male,American_male_singers,none,none
16500,Murray McLauchlan,male,Canadian_male_singers,Murray McLauchlan,['canadian country']
16501,Murray Torkildsen,male,British_male_singers,Murray Torkildsen,[]
16502,Murs,male,African-American_male_rappers,Olly Murs,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'uk pop']"
16503,Mushtaq Omar Uddin,male,English_male_singers,none,none
16504,Musiq Soulchild,male,African-American_male_singers,Musiq Soulchild,"['dance pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']"
16505,Mutya Buena,female,English_female_pop_singers,Mutya Buena,['europop']
16506,Mya Byrne,female,American_female_singer-songwriters,Mya Byrne,[]
16507,Mya Rose,female,American_female_guitarists,Mya Rose,[]
16508,Myim Rose,female,American_female_singers,none,none
16509,Myke Hideous,male,American_male_singers,Myke Hideous of Misfits,[]
16510,Myles Goodwyn,male,Canadian_male_singers,Myles Goodwyn,[]
16511,Myles Kennedy,male,American_male_singer-songwriters,Myles Kennedy And The Conspirators,[]
16512,Myra,female,American_female_pop_singers,Myranz,[]
16513,Myra Kinch,female,American_female_singers,none,none
16514,Myra Molloy,female,American_female_singers,Myra Molloy,[]
16515,Myra Taylor,female,African-American_female_singer-songwriters,Myra Taylor,[]
16516,Myriam Abel,female,French_female_singers,Myriam Abel,['french pop']
16517,Myrna Lorrie,female,Canadian_female_singers,Myrna Lorrie,[]
16518,Myrna Smith,female,American_female_singers,Myrna Smith,[]
16519,Myrra Malmberg,female,Swedish_female_singers,Myrra Malmberg,['disney svenska']
16520,Myrtle Stedman,female,American_female_singers,none,none
16521,Myrtle Watkins,female,African-American_female_singers,none,none
16522,Myshkin,female,American_female_singer-songwriters,Myshkin,[]
16523,Mystic,female,African-American_female_singers,mysticphonk,"['dark trap', 'emo rap', 'underground hip hop']"
16524,Mystikal,male,African-American_male_rappers,Mystikal,"['crunk', 'dirty south rap', 'gangster rap', 'new orleans rap']"
16525,Máire Breatnach,female,Irish_female_singers,Maire Breatnach,['irish dance']
16526,Máire Ní Chathasaigh,female,Irish_female_singers,Máire Ní Chathasaigh,['celtic harp']
16527,Máire Ní Ghuairim,female,Irish_female_singers,none,none
16528,Máiréad Carlin,female,Irish_female_singers,Mairead Carlin,[]
16529,Máirín O'Donovan,female,Irish_female_singers,none,none
16530,Márcio Faraco,male,Male_guitarists,Márcio Faraco,[]
16531,Máximo Diego Pujol,male,Male_guitarists,Maximo Diego Pujol,"['guitarra argentina', 'latin classical']"
16532,Måns Zelmerlöw,male,Swedish_male_singers,Måns Zelmerlöw,"['europop', 'eurovision', 'swedish idol pop', 'swedish pop']"
16533,Méav Ní Mhaolchatha,female,Irish_female_singers,Meav Ni Mhaolchatha,['alaska indie']
16534,Mélanie Laurent,female,French_female_singers,Mélanie Laurent,['french pop']
16535,Mélanie Pain,female,French_female_singers,Mélanie Pain,['nouvelle chanson francaise']
16536,Mélissa Laveaux,female,Canadian_female_singers,Melissa Laveaux,[]
16537,Mélissa Nkonda,female,French_female_singers,Melissa NKonda,['french pop']
16538,Ménélik,male,French_male_singers,Ménélik,[]
16539,Mícheál Ó Domhnaill,male,Male_guitarists,Mícheál Ó Domhnaill,[]
16540,Mýa,female,African-American_female_singer-songwriters,Mýa,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']"
16541,N'Dea Davenport,female,African-American_female_singer-songwriters,none,none
16542,N.O.R.E.,male,African-American_male_rappers,N.O.R.E.,"['gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'queens hip hop', 'rap', 'southern hip hop']"
16543,NOE,male,African-American_male_rappers,Katie Noel,"['country rap', 'redneck']"
16544,NYOIL,male,African-American_male_rappers,NYOIL,[]
16545,Nacho Picasso,male,African-American_male_rappers,Nacho Picasso,['underground hip hop']
16546,Nacole Rice,female,African-American_female_singers,NaCole Rice,[]
16547,Nadav Guedj,male,French_male_singers,Nadav Guedj,"['eurovision', 'israeli pop']"
16548,Nadeea,female,American_female_singers,Nadeea,[]
16549,Nadia Ali,female,American_female_singer-songwriters,Nadia Ali,"['edm', 'vocal trance']"
16550,Nadia Essadiqi,female,Canadian_female_pop_singers,none,none
16551,Nadia G,female,Canadian_female_singers,Nadia Gattas,['scandipop']
16552,Nadia Oh,female,English_female_pop_singers,Nadia Oh,"['electropop', 'hyperpop']"
16553,Nadia Turner,female,American_female_singers,Nadia Turner,[]
16554,Nadine Renee,female,American_female_singers,Nadine Renee,[]
16555,Nadine Shah,female,English_female_singers,Nadine Shah,"['chamber psych', 'north east england indie']"
16556,Nadéah,female,Australian_female_singers,Nadeah,[]
16557,Naia Kete,female,African-American_female_singer-songwriters,Naia Kete,['deep talent show']
16558,Naila Boss,female,English_female_rappers,Naila Boss,[]
16559,Naima Adedapo,female,African-American_female_singers,Naima Adedapo,['idol']
16560,Naima Wifstrand,female,Swedish_female_singers,Naima Wifstrand,[]
16561,Naisrín Elsafty,female,Irish_female_singers,none,none
16562,Najim,male,French_male_singers,Najim Arshad,"['filmi', 'mollywood']"
16563,Najma Akhtar,female,English_female_singers,Najma Akhtar,[]
16564,Najoua Belyzel,female,French_female_singers,Najoua Belyzel,['french pop']
16565,Naked Cowboy,male,American_male_singers,Cowboys Naked,[]
16566,Nakia,male,American_male_singer-songwriters,Nakia,['deep talent show']
16567,Naledge,male,African-American_male_rappers,Naledge,"['chicago rap', 'soul flow']"
16568,Nan Vernon,female,Canadian_female_singers,Nan Vernon,[]
16569,Nan Wynn,female,American_female_singers,Nan Wynn,[]
16570,Nana Hedin,female,Swedish_female_singers,Nana Hedin,[]
16571,Nana Mouskouri,female,American_female_country_singers,Nana Mouskouri,"['adult standards', 'chanson', 'entehno', 'operatic pop']"
16572,Nanci Griffith,female,American_female_country_singers,Nanci Griffith,"['country rock', 'folk', 'folk rock', 'lilith', 'singer-songwriter', 'traditional folk']"
16573,Nancie Banks,female,American_female_singers,Nancie Banks,[]
16574,Nancy Argenta,female,Canadian_female_singers,Nancy Argenta,"['choral', 'classical performance', 'classical soprano', 'historically informed performance']"
16575,Nancy Dolman,female,Canadian_female_singers,none,none
16576,Nancy Dussault,female,American_female_singers,Nancy Dussault,[]
16577,Nancy Elizabeth,female,English_female_singer-songwriters,Nancy Elizabeth,[]
16578,Nancy Harrow,female,American_female_jazz_singers,Nancy Harrow,[]
16579,Nancy Holloway,female,African-American_female_singers,Nancy Holloway,['ye ye']
16580,Nancy Hower,female,American_female_rock_singers,none,none
16581,Nancy Kerr,female,English_female_singers,Nancy Kerr,"['british folk', 'traditional british folk']"
16582,Nancy King,female,American_female_jazz_singers,Nancy Ambrose King,['classical oboe']
16583,Nancy LaMott,female,American_female_singers,Nancy LaMott,['cabaret']
16584,Nancy Martinez,female,Canadian_female_pop_singers,Nancy Martinez,['freestyle']
16585,Nancy Moran,female,American_female_singer-songwriters,Nancy Moran,[]
16586,Nancy Nash,female,Canadian_female_pop_singers,Nancy Nash,[]
16587,Nancy Norman,female,American_female_singers,Norman And Nancy Blake,[]
16588,Nancy Nova,female,English_female_pop_singers,Nancy Nova,[]
16589,Nancy Opel,female,American_female_singers,Nancy Opel,[]
16590,Nancy Overton,female,American_female_singers,none,none
16591,Nancy Priddy,female,American_female_singer-songwriters,Nancy Priddy,['bass trip']
16592,Nancy Shanks,female,American_female_singers,none,none
16593,Nancy Sinatra,female,American_female_country_singers,Nancy Sinatra,"['adult standards', 'brill building pop', 'folk rock', 'lounge', 'vocal jazz']"
16594,Nancy Stohlman,female,American_female_singers,none,none
16595,Nancy White,female,Canadian_female_singers,Nancy White,['cabaret']
16596,Nancy Wilson,female,African-American_female_singers,Nancy Wilson,"['adult standards', 'bebop', 'cool jazz', 'jazz', 'lounge', 'soul', 'vocal jazz']"
16597,Nando Reis,male,Male_guitarists,Nando Reis,"['brazilian rock', 'mpb']"
16598,Nanette Workman,female,American_female_singers,Nanette Workman,[]
16599,Nanne Grönvall,female,Swedish_female_singers,none,none
16600,Nano Omar,male,Swedish_male_singers,Nano Omar,[]
16601,Nano Stern,male,Male_guitarists,Nano Stern,"['chilean indie', 'chilean rock', 'latin rock', 'nueva cancion', 'nueva trova chilena', 'trova']"
16602,Naomi,female,English_female_singer-songwriters,Naomi Scott,"['post-teen pop', 'vapor pop']"
16603,Naomi Judd,female,American_female_country_singers,"Naomi Judd, RN",[]
16604,Naomi Phoenix,female,English_female_singers,none,none
16605,Naomi Scott,female,English_female_singers,Naomi Scott,"['post-teen pop', 'vapor pop']"
16606,Naomi Shelton,female,American_female_singers,Naomi Shelton,[]
16607,Naomi Striemer,female,American_female_singers,Naomi Striemer,[]
16608,Naomi Wenitong,female,Australian_female_singers,none,none
16609,Napoleon,male,African-American_male_rappers,José Maria Napoleón,"['bolero', 'grupera', 'latin', 'latin pop', 'ranchera']"
16610,Napoleon Murphy Brock,male,American_male_singers,Napoleon Murphy Brock,[]
16611,Napoleon XIV,male,American_male_singers,Napoleon XIV,"['comic', 'novelty']"
16612,Napoléon Coste,male,Male_guitarists,Napoléon Coste,['late romantic era']
16613,Nappy Brown,male,American_male_singer-songwriters,Nappy Brown,"['jump blues', 'rhythm and blues']"
16614,Napua Stevens,female,American_female_singers,none,none
16615,Narciso Yepes,male,Male_guitarists,Narciso Yepes,"['classical guitar', 'classical performance']"
16616,Nardwuar the Human Serviette,male,Canadian_male_singers,Nardwuar The Human Serviette,['vancouver punk']
16617,Narvel Felts,male,American_country_singers,Narvel Felts,['arkansas country']
16618,Nas,male,African-American_male_rappers,Lil Nas X,"['country rap', 'lgbtq+ hip hop', 'pop rap']"
16619,Nash the Slash,male,Canadian_male_singers,Nash The Slash,['one-person band']
16620,Nasri,male,Canadian_male_singers,Assala Nasri,"['arab pop', 'classic arab pop', 'syrian pop']"
16621,Nat King Cole,male,African-American_male_singers,Nat King Cole,"['adult standards', 'lounge', 'vocal jazz']"
16622,Nat Mor,female,British_female_singers,Nate Moran,['country pop']
16623,Nat Stuckey,male,American_country_singers,Nat Stuckey,['deep contemporary country']
16624,Natalia Keery-Fisher,female,English_female_pop_singers,none,none
16625,Natalia Yanchak,female,Canadian_female_singers,none,none
16626,Natalia Zukerman,female,American_female_guitarists,Natalia Zukerman,['ectofolk']
16627,Natalie,female,American_female_singers,Natalie Taylor,[]
16628,Natalie Appleton,female,Canadian_female_pop_singers,none,none
16629,Natalie Bassingthwaighte,female,Australian_female_singers,Natalie Bassingthwaighte,"['australian dance', 'australian pop']"
16630,Natalie Brown,female,Canadian_female_pop_singers,Natalie Browne,['euro hi-nrg']
16631,Natalie Browne,female,English_female_singers,Natalie Browne,['euro hi-nrg']
16632,Natalie Cole,female,African-American_female_singer-songwriters,Natalie Cole,"['adult standards', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
16633,Natalie Di Luccio,female,Canadian_female_pop_singers,Natalie Di Luccio,[]
16634,Natalie Duncan,female,British_female_singers,Natalie Duncan,['neo-singer-songwriter']
16635,Natalie Gauci,female,Australian_female_singers,Natalie Gauci,['australian dance']
16636,Natalie Gelman,female,American_female_guitarists,Natalie Gelman,[]
16637,Natalie Hemby,female,American_female_country_singers,Natalie Hemby,['country pop']
16638,Natalie Imbruglia,female,Australian_female_pop_singers,Natalie Imbruglia,"['dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']"
16639,Natalie Lander,female,American_female_singers,Natalie Lander,[]
16640,Natalie Maines,female,American_female_country_singers,Natalie Maines,[]
16641,Natalie Mendoza,female,Australian_female_singers,Natalie Mendoza,['hollywood']
16642,Natalie Merchant,female,American_female_singer-songwriters,Natalie Merchant,"['folk', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'singer-songwriter']"
16643,Natalie Nevins,female,American_female_singers,none,none
16644,Natalie Powers,female,English_female_singers,Natalie Powers,['euro hi-nrg']
16645,Natalie Prass,female,American_female_rock_singers,Natalie Prass,['rva indie']
16646,Natalie Walker,female,American_female_singer-songwriters,Natalie Walker,[]
16647,Natalie Warner,female,American_female_singers,none,none
16648,Natalise,female,American_female_singer-songwriters,Natalise + the Sunset Run,[]
16649,Nataly Dawn,female,American_female_guitarists,Nataly Dawn,[]
16650,Natania Lalwani,female,American_female_singer-songwriters,Natania Lalwani,[]
16651,Natascha Bessez,female,American_female_singers,Natascha Bessez,[]
16652,Natasha Alexandra,female,Canadian_female_pop_singers,none,none
16653,Natasha Bedingfield,female,English_female_pop_singers,Natasha Bedingfield,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
16654,Natasha Hamilton,female,English_female_pop_singers,Natasha Hamilton,[]
16655,Natasha Shneider,female,Female_rock_singers,Natasha Shneider,['palm desert scene']
16656,Natasha St-Pier,female,Canadian_female_pop_singers,Natasha St-Pier,"['chanson', 'chant religieux', 'french pop']"
16657,Nate Dogg,male,African-American_male_rappers,Nate Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
16658,Nate Greenslit,male,American_male_guitarists,none,none
16659,Nate James,male,African-American_male_singers,Nate James,[]
16660,Nate Ruess,male,American_male_singer-songwriters,Nate Ruess,[]
16661,Nathalie Cardone,female,French_female_singers,Nathalie Cardone,['french pop']
16662,Nathalie Santamaria,female,French_female_singers,Nathalie Santamaria,['classic eurovision']
16663,Nathalie Simard,female,Canadian_female_pop_singers,Nathalie Simard,[]
16664,Nathan Beauregard,male,American_male_guitarists,Nathan Beauregard,[]
16665,Nathan Brown,male,American_male_singer-songwriters,Nathan Brown,[]
16666,Nathan Cavaleri,male,Male_guitarists,Nathan Cavaleri,[]
16667,Nathan Chapman,male,American_male_guitarists,Nathaniel Chapman,[]
16668,Nathan December,male,American_male_guitarists,none,none
16669,Nathan East,male,American_male_guitarists,Nathan East,"['electric bass', 'instrumental funk', 'modern funk']"
16670,Nathan Foley,male,Australian_male_singers,"Justin Esposito, Pedro Calloni, Nathan Foley",[]
16671,Nathan King,male,Male_songwriters,Nathan King,[]
16672,Nathan Larson,male,American_male_guitarists,Nathan Larson,[]
16673,Nathan Lawr,male,Canadian_male_singers,Nathan Lawr,['ontario indie']
16674,Nathan Leigh Jones,male,Australian_male_singers,Nathan Leigh Jones,[]
16675,Nathan Leone,male,American_male_singers,none,none
16676,Nathan Moore,male,American_male_guitarists,Nathan Moore,[]
16677,Nathan Rogers,male,Canadian_male_singers,Nathan Rogers,['contemporary folk']
16678,Nathan Stickman,male,American_male_guitarists,none,none
16679,Nathan Sykes,male,English_male_singers,Nathan Sykes,['post-teen pop']
16680,Nathan Tasker,male,Australian_male_singers,Nathan Tasker,[]
16681,Nathan Watts,male,American_male_guitarists,Nathan Watts,[]
16682,Nathan West,male,American_male_singers,Nathan West,[]
16683,Nathan Wiley,male,Canadian_male_singers,Nathan Wiley,"['paracana', 'pei indie']"
16684,Nathan Williams,male,African-American_male_singers,Nathan Williams,[]
16685,Nathaniel Mayer,male,American_male_singers,Nathaniel Mayer,[]
16686,Nathaniel Motte,male,American_male_singer-songwriters,Nathaniel Motte,[]
16687,Nathaniel Rateliff,male,American_male_guitarists,Nathaniel Rateliff & The Night Sweats,"['funk', 'indie folk', 'modern blues rock', 'rock', 'stomp and holler']"
16688,Nathaniel Willemse,male,Australian_male_singers,Nathaniel,['australian pop']
16689,Nattramn,male,Swedish_male_singers,Nattramn,[]
16690,Nature,male,African-American_male_rappers,Nature Sounds,"['environmental', 'sleep', 'water']"
16691,Naturi Naughton,female,African-American_female_singers,Naturi Naughton,[]
16692,Natália Kelly,female,American_female_singers,Natália Kelly,['eurovision']
16693,Nayah,female,French_female_singers,Nayahimjudah,[]
16694,Nayer,female,American_female_singers,Nayer,['deep dance pop']
16695,Nayobe,female,American_female_singers,Nayobe,"['deep freestyle', 'freestyle']"
16696,Nazanin Afshin-Jam,female,Canadian_female_singers,none,none
16697,Nazeel Azami,male,English_male_singers,Nazeel Azami,['nasheed']
16698,Ne-Yo,male,American_male_singers,YoungBoy Never Broke Again,"['baton rouge rap', 'trap']"
16699,Neako,male,African-American_male_rappers,Neako,"['new jersey rap', 'soul flow']"
16700,Neal Coty,male,American_country_singers,Neal Coty,['deep contemporary country']
16701,Neal E. Boyd,male,American_male_singers,Neal E. Boyd,['operatic pop']
16702,Neal Matthews Jr.,male,American_male_singers,none,none
16703,Neal McCoy,male,American_country_singers,Neal McCoy,"['contemporary country', 'country', 'country road', 'country rock']"
16704,Neal Middleton,male,American_male_singers,Neal Middleton,['deep talent show']
16705,Neal Morse,male,American_male_guitarists,Neal Morse,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']"
16706,Neal Pattman,male,American_male_singers,Neal Pattman,[]
16707,Neal Schon,male,American_male_guitarists,Neal Schon,"['instrumental rock', 'neo classical metal']"
16708,Neal Tiemann,male,American_male_guitarists,none,none
16709,Nebu Kiniza,male,African-American_male_rappers,Nebu Kiniza,"['melodic rap', 'trap', 'vapor trap']"
16710,Necro,male,American_male_rappers,Necro,"['hardcore hip hop', 'horrorcore']"
16711,Ned Brower,male,American_male_singers,none,none
16712,Ned Collette,male,Australian_male_singers,Ned Collette,['melbourne indie']
16713,Ned Doheny,male,American_male_guitarists,Ned Doheny,"['deep soft rock', 'yacht rock']"
16714,Ned Evett,male,American_male_guitarists,Ned Evett,[]
16715,Ned Miller,male,American_country_singers,Ned Miller,['nashville sound']
16716,Ned Sublette,male,American_country_singers,Ned Sublette,[]
16717,Nedra Johnson,female,African-American_female_singers,Nedra Johnson,[]
16718,Nedra Talley,female,African-American_female_singers,Nedra Talley Ross,[]
16719,Neef Buck,male,African-American_male_rappers,Neef Buck,"['battle rap', 'philly rap']"
16720,Neely Jenkins,female,American_female_singers,none,none
16721,Neev Kennedy,female,Irish_female_singers,Neev Kennedy,['vocal trance']
16722,Neffa,male,Male_songwriters,Neffa,"['classic italian pop', 'italian alternative', 'italian arena pop', 'italian hip hop', 'italian pop', 'italian underground hip hop', 'rap napoletano']"
16723,Neige,male,French_male_singers,Monsieur Neige,[]
16724,Neil Ardley,male,English_male_composers,Neil Ardley,['british jazz']
16725,Neil Carlill,male,English_male_singers,Neil Carlill,[]
16726,Neil Christian,male,English_male_singers,Neil Christian,[]
16727,Neil Clark,male,Male_guitarists,Neil Clark,[]
16728,Neil Codling,male,English_male_singers,none,none
16729,Neil Diamond,male,American_male_guitarists,Neil Diamond,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']"
16730,Neil Fallon,male,American_male_guitarists,Neil Fallon,[]
16731,Neil Finn,male,Male_guitarists,Neil Finn,['nz singer-songwriter']
16732,Neil Harrison,male,British_male_singers,Neil Harrison,[]
16733,Neil Jason,male,American_male_guitarists,Neil Jason,[]
16734,Neil Landon,male,English_male_singers,Neil Landon,[]
16735,Neil Levang,male,American_male_guitarists,Neil LeVang,[]
16736,Neil Leyton,male,Canadian_male_singers,Neil Leyton,['commons']
16737,Neil Merryweather,male,Canadian_male_singers,Neil Merryweather,['psychedelic blues-rock']
16738,Neil Nathan,male,American_country_singers,Neil Nathan,[]
16739,Neil Patrick Harris,male,American_male_singers,Neil Patrick Harris,"['comic', 'hollywood']"
16740,Neil Sabatino,male,American_male_singers,Neil Sabatino,[]
16741,Neil Sedaka,male,American_male_singer-songwriters,Neil Sedaka,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rockabilly', 'soft rock']"
16742,Neil Tennant,male,English_male_singers,Neil Tennant,[]
16743,Neil Thrasher,male,American_country_singers,Neil Thrasher,[]
16744,Neil Young,male,Canadian_male_singers,Neil Young,"['album rock', 'canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']"
16745,Neil Zaza,male,American_male_guitarists,Neil Zaza,"['instrumental rock', 'neo classical metal', 'shred']"
16746,Neilson Hubbard,male,American_male_pop_singers,Neilson Hubbard,[]
16747,Neko Case,female,American_female_country_singers,Neko Case,"['alternative country', 'anti-folk', 'art pop', 'canadian indie', 'canadian singer-songwriter', 'chamber pop', 'folk', 'indie folk', 'indie pop', 'indie rock', 'lilith', 'new americana', 'outlaw country', 'pop rock', 'roots rock', 'singer-songwriter', 'slow core', 'stomp and holler', 'traditional folk']"
16748,Nekro G,male,American_male_rappers,Nekro G,[]
16749,Nell Campbell,female,Australian_female_singers,Nell Campbell,[]
16750,Nell Carter,female,African-American_female_singers,Nell Carter,[]
16751,Nellie Farren,female,English_female_singers,none,none
16752,Nellie Lutcher,female,African-American_female_singers,Nellie Lutcher,['rhythm and blues']
16753,Nellie McKay,female,American_female_jazz_singers,Nellie McKay,"['anti-folk', 'lilith']"
16754,Nello Segurini,male,Male_songwriters,Orchestra Nello Segurini,[]
16755,Nelly,male,African-American_male_rappers,Nelly,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']"
16756,Nelly Furtado,female,Canadian_female_pop_singers,Nelly Furtado,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap', 'pop rock']"
16757,Nelly Miricioiu,female,British_female_singers,Nelly Miricioiu,['classical soprano']
16758,Nelly Power,female,English_female_singers,none,none
16759,Nels Cline,male,American_male_guitarists,Nels Cline,['jazz guitar']
16760,Nelson Keene,male,English_male_singers,none,none
16761,Nelson Sardelli,male,American_male_singers,none,none
16762,Nelson Symonds,male,Male_guitarists,Nelson Symonds,[]
16763,Neon Hitch,female,English_female_pop_singers,Neon Hitch,['electropop']
16764,Nerdkween,female,African-American_female_singer-songwriters,Nerdkween,['lo star']
16765,Nerina Pallot,female,English_female_singers,Nerina Pallot,"['channel islands indie', 'lilith', 'pop rock', 'uk alternative pop']"
16766,Nersik Ispiryan,male,American_male_singers,Nersik Ispiryan,"['armenian folk', 'armenian pop']"
16767,Nervous Norvus,male,American_male_singers,Nervous Norvus,['song poem']
16768,Nesey Gallons,male,American_male_singer-songwriters,Nesey Gallons,['e6fi']
