,artist,gender,retrieved,genre
13466,DJ Jubilee,male,https://en.wikipedia.org/wiki/DJ_Jubilee,Bounce music
13467,Cindy Bullens,female,https://en.wikipedia.org/wiki/Cindy_Bullens,"Rock music, Americana (music)"
13468,Pia Colombo,female,none,none
13469,Tommy Heath,male,https://en.wikipedia.org/wiki/Tommy_Heath,Rock music
13470,Billy Idol,male,https://en.wikipedia.org/wiki/Billy_Idol,"Punk rock, Hard rock, Glam rock, Dance-punk, Dance-rock, New wave music, Post-punk"
13471,Bernard Sauvat,male,none,none
13472,Vicki Brown,female,https://en.wikipedia.org/wiki/Vicki_Brown,"Jazz, Contemporary classical music"
13473,Tim Butler,male,none,none
13474,Ellen McIlwaine,female,none,none
13475,Noël Akchoté,male,https://en.wikipedia.org/wiki/Noël_Akchoté,"Jazz, Pop music, Rock and roll, Avant-garde jazz, Experimental music, Contemporary classical music, Free improvisation"
13476,Barney Greenway,male,https://en.wikipedia.org/wiki/Barney_Greenway,"Grindcore, Death metal, Crust punk, Extreme metal"
13477,Tony Bevilacqua,male,https://en.wikipedia.org/wiki/Tony_Bevilacqua,"Rock n' roll, Punk Rock, Alternative Rock"
13478,Creep Creepersin,male,https://en.wikipedia.org/wiki/Creep_Creepersin,"Horror punk, Folk music, Country music, Gothic rock, Industrial music"
13479,Cory Morrow,male,https://en.wikipedia.org/wiki/Cory_Morrow,Country music
13480,Benny Tipene,male,https://en.wikipedia.org/wiki/Benny_Tipene,Indie folk
13481,Zouzou,female,none,none
13482,J. Cole,male,https://en.wikipedia.org/wiki/J._Cole,Hip hop music
13483,Aaron Dessner,male,none,none
13484,George Grossmith,male,none,none
13485,James Valentine,male,https://en.wikipedia.org/wiki/James_Valentine_(musician),"Alternative rock, Pop rock, Funk rock"
13486,Jason Truby,male,https://en.wikipedia.org/wiki/Jason_Truby,"Christian metal, Rock music, Acoustic music, Classical music, Jazz fusion, Folk music, Country music, Southern rock, Fingerstyle, Heavy metal music, Thrash metal"
13487,Jimmy Constable,male,https://en.wikipedia.org/wiki/Jimmy_Constable,"Pop music, Dance-pop"
13488,Vincent Niclo,male,https://en.wikipedia.org/wiki/Vincent_Niclo,"Classical music, Classical crossover, Popera, Operatic pop"
13489,Craig Douglas,male,https://en.wikipedia.org/wiki/Craig_Douglas,Rock and roll
13490,Tommy Brown,male,https://en.wikipedia.org/wiki/Tommy_Brown_(singer),"Blues, R&amp;B"
13491,E.C. Scott,female,https://en.wikipedia.org/wiki/E.C._Scott,"Electric blues, Soul blues, Gospel music, Soul music"
13492,Limmie Snell,male,https://en.wikipedia.org/wiki/Limmie_Snell,"Rhythm and blues, Soul music"
13493,Alec Ounsworth,male,https://en.wikipedia.org/wiki/Alec_Ounsworth,"Indie rock, Folk rock"
13494,Quintavious Johnson,male,https://en.wikipedia.org/wiki/Quintavious_Johnson,Rhythm and blues
13495,Vadim Mulerman,male,https://en.wikipedia.org/wiki/Vadim_Mulerman,"Music of the Soviet Union, Pop music"
13496,Alix Lapri,female,https://en.wikipedia.org/wiki/Alix_Lapri,"Pop music, R&amp;B"
13497,Jane Jensen,female,none,none
13498,Count Bass D,male,https://en.wikipedia.org/wiki/Count_Bass_D,Hip hop music
13499,Catherine MacLellan,female,https://en.wikipedia.org/wiki/Catherine_MacLellan,Folk music
13500,Jimmy Bowen,male,https://en.wikipedia.org/wiki/Jimmy_Bowen,Country music
13501,Robert Smith,male,https://en.wikipedia.org/wiki/Robert_Smith_(musician),"Post-punk, Gothic rock, New wave music, Alternative rock"
13502,Richie Hayward,male,https://en.wikipedia.org/wiki/Richie_Hayward,"Rock music, Blues music, Southern rock, Funk, Cajun music, Americana (music), Swamp rock"
13503,Brett Michael Wilson,male,none,none
13504,Herb Pedersen,male,https://en.wikipedia.org/wiki/Herb_Pedersen,"Country music, Bluegrass music, Progressive bluegrass, Folk music, Folk rock, Country rock"
13505,Jasmine V,female,https://en.wikipedia.org/wiki/Jasmine_V,"Contemporary R&amp;B, Soul music, Hip hop music"
13506,Illa Meery,female,none,none
13507,Luther Allison,male,https://en.wikipedia.org/wiki/Luther_Allison,"Blues, Chicago blues"
13508,Danny Whitten,male,https://en.wikipedia.org/wiki/Danny_Whitten,"Hard rock, Country rock, Blues-rock"
13509,Pee Wee Crayton,male,https://en.wikipedia.org/wiki/Pee_Wee_Crayton,"Rhythm and blues, Blues"
13510,Jazzmeia Horn,female,https://en.wikipedia.org/wiki/Jazzmeia_Horn,"Jazz, Jazz fusion, R&amp;B"
13511,Dario Chiazzolino,male,https://en.wikipedia.org/wiki/Dario_Chiazzolino,"Jazz, World fusion"
13512,Keith Whitley,male,https://en.wikipedia.org/wiki/Keith_Whitley,Country music
13513,Maria Ewing,female,none,none
13514,Jason Aalon Butler,male,https://en.wikipedia.org/wiki/Jason_Aalon_Butler,"Post-hardcore, Hardcore punk, Art punk, Metalcore, Rapcore, Rap rock"
13515,Dan Talevski,male,https://en.wikipedia.org/wiki/Dan_Talevski,Pop music
13516,Christine Andreas,female,none,none
13517,Steve Arrington,male,https://en.wikipedia.org/wiki/Steve_Arrington,"Funk, Soul music, Contemporary R&amp;B, Gospel music, Pop music"
13518,Tracy Lawrence,male,https://en.wikipedia.org/wiki/Tracy_Lawrence,"Country music, Neotraditional country"
13519,François de Fossa,male,none,none
13520,Tom Hooper,male,none,none
13521,Andrea Myrander,female,https://en.wikipedia.org/wiki/Andrea_Myrander,"Eurodance, Dance-pop"
13522,Elliott Morris,male,none,none
13523,Carlo Zayne,male,none,none
13524,Jonathan Knight,male,https://en.wikipedia.org/wiki/Jonathan_Knight,Pop music
13525,Paula Campbell,female,https://en.wikipedia.org/wiki/Paula_Campbell,
13526,Penny DeHaven,female,https://en.wikipedia.org/wiki/Penny_DeHaven,Country music
13527,Jonah Jenkins,male,https://en.wikipedia.org/wiki/Jonah_Jenkins,"Hardcore punk, Heavy metal music, Alternative rock"
13528,Adam Hamilton,male,https://en.wikipedia.org/wiki/Adam_Hamilton_(musician),"Glam metal, Alternative rock"
13529,Slimkid3,male,https://en.wikipedia.org/wiki/Slimkid3,"Hip hop music, R&amp;B"
13530,Nikki Cleary,female,none,none
13531,Dwele,male,https://en.wikipedia.org/wiki/Dwele,"Contemporary R&amp;B, Soul music, Neo soul, Jazz"
13532,Franca Maï,female,none,none
13533,Brian McComas,male,https://en.wikipedia.org/wiki/Brian_McComas,Country music
13534,Big Pokey,male,https://en.wikipedia.org/wiki/Big_Pokey,Hip hop music
13535,GZA,male,https://en.wikipedia.org/wiki/GZA,Hip Hop music
13536,Shirley Temple,female,none,none
13537,King B,male,none,none
13538,Janis Ian,female,https://en.wikipedia.org/wiki/Janis_Ian,Folk music
13539,Tommy Thayer,male,https://en.wikipedia.org/wiki/Tommy_Thayer,Pop rock
13540,Eva Avila,female,https://en.wikipedia.org/wiki/Eva_Avila,Rhythm and blues
13541,Clive Nolan,male,https://en.wikipedia.org/wiki/Clive_Nolan,Progressive rock
13542,Karen Black,female,none,none
13543,Tommy McLain,male,https://en.wikipedia.org/wiki/Tommy_McLain,Swamp pop
13544,Maggie Holland,female,https://en.wikipedia.org/wiki/Maggie_Holland,Folk music
13545,"Monty ""Hawkeye"" Henson",male,none,none
13546,Dario Mollo,male,https://en.wikipedia.org/wiki/Dario_Mollo,"Hard Rock, Heavy metal music"
13547,Happy Rhodes,female,https://en.wikipedia.org/wiki/Happy_Rhodes,"Alternative rock, Art rock, Acoustic music, Pop rock"
13548,Arthur Crudup,male,https://en.wikipedia.org/wiki/Arthur_Crudup,"Blues, Delta blues, Rock and roll"
13549,Steve Strongman,male,https://en.wikipedia.org/wiki/Steve_Strongman,"Blues, Canadian blues, Blues Rock"
13550,Eugene Church,male,none,none
13551,Sam Neely,male,https://en.wikipedia.org/wiki/Sam_Neely,"Country music, Folk music"
13552,Tahita Bulmer,female,https://en.wikipedia.org/wiki/Tahita_Bulmer,"Post-punk revival, Electropop, New rave, Alternative dance"
13553,Bi Ribeiro,male,none,none
13554,Neil Ardley,male,https://en.wikipedia.org/wiki/Neil_Ardley,Jazz
13555,Christine Fellows,female,https://en.wikipedia.org/wiki/Christine_Fellows,Folk rock
13556,Timothy Brown,male,none,none
13557,Ross Copperman,male,https://en.wikipedia.org/wiki/Ross_Copperman,"Country music, Pop music, Rock music"
13558,Samantha Mumba,female,https://en.wikipedia.org/wiki/Samantha_Mumba,"Dance-pop, Contemporary R&amp;B"
13559,Kim Wilde,female,https://en.wikipedia.org/wiki/Kim_Wilde,"Pop music, New wave music"
13560,K-os,male,https://en.wikipedia.org/wiki/K-os,Alternative hip hop
13561,Doc Souchon,male,none,none
13562,Steve Alaimo,male,none,none
13563,Jolene Anderson,female,none,none
13564,Catherine Britt,female,https://en.wikipedia.org/wiki/Catherine_Britt,Country music
13565,Tone Trump,male,https://en.wikipedia.org/wiki/Tone_Trump,Hip hop music
13566,Mary Bridget Davies,female,https://en.wikipedia.org/wiki/Mary_Bridget_Davies,"Soul music, Jazz, Rock music, Blues"
13567,Fabio Meridiani,male,none,none
13568,Zola Taylor,female,https://en.wikipedia.org/wiki/Zola_Taylor,"Rock and Roll, Blues, Rhythm and blues"
13569,Benny Andersson,male,https://en.wikipedia.org/wiki/Benny_Andersson,"Folk rock, Europop, Swedish folk music, Euro disco, Schlager"
13570,Ian Finney,male,https://en.wikipedia.org/wiki/Ian_Finney,"Folk music, Pop music, Rock and roll"
13571,Celph Titled,male,https://en.wikipedia.org/wiki/Celph_Titled,Hip hop music
13572,Crystal Nicole,female,https://en.wikipedia.org/wiki/Crystal_Nicole,"Contemporary R&amp;B, Soul music"
13573,Jo Kennedy,female,none,none
13574,Tyler Dickerson,male,https://en.wikipedia.org/wiki/Tyler_Dickerson,Country music
13575,Tanya Tagaq,female,https://en.wikipedia.org/wiki/Tanya_Tagaq,"A cappella, Overtone singing, Folk music"
13576,Charlie Ross,male,none,none
13577,Ernestine Jackson,female,none,none
13578,César Pedroso,male,none,none
13579,Sam Sallon,male,https://en.wikipedia.org/wiki/Sam_Sallon,"Acoustic guitar, Folk rock"
13580,Lisa Lougheed,female,https://en.wikipedia.org/wiki/Lisa_Lougheed,
13581,Lisette Melendez,female,https://en.wikipedia.org/wiki/Lisette_Melendez,"Freestyle music, Latin Pop, Dance-pop"
13582,Ronald Isley,male,https://en.wikipedia.org/wiki/Ronald_Isley,"Rhythm and blues, Soul music"
13583,Mark Abis,male,none,none
13584,Jody Richardson,male,https://en.wikipedia.org/wiki/Jody_Richardson,"Funk rock, Pop rock"
13585,Ashley Jade,female,none,none
13586,Lenny Welch,male,https://en.wikipedia.org/wiki/Lenny_Welch,Pop music
13587,Edsel Dope,male,https://en.wikipedia.org/wiki/Edsel_Dope,"Industrial metal, Nu metal"
13588,Ric Steel,male,https://en.wikipedia.org/wiki/Ric_Steel,Country music
13589,Henry Gattie,male,none,none
13590,Megan Rochell,female,https://en.wikipedia.org/wiki/Megan_Rochell,"Contemporary R&amp;B, Soul music"
13591,Jimmy Ray,male,https://en.wikipedia.org/wiki/Jimmy_Ray,"Pop music, Pop rock"
13592,Matraca Berg,female,https://en.wikipedia.org/wiki/Matraca_Berg,"Country music, Pop music"
13593,Rita Coolidge,female,https://en.wikipedia.org/wiki/Rita_Coolidge,"Pop music, Adult contemporary music, Country music, Native American music, Soft rock"
13594,Mia Borders,female,https://en.wikipedia.org/wiki/Mia_Borders,"Soul music, Funk, Rhythm and blues"
13595,Mistah F.A.B.,male,https://en.wikipedia.org/wiki/Mistah_F.A.B.,Hip hop music
13596,Scarlett Montanaro,female,https://en.wikipedia.org/wiki/Scarlett_Montanaro,"Dance-pop, House music, Contemporary R&amp;B"
13597,Big Bill Morganfield,male,https://en.wikipedia.org/wiki/Big_Bill_Morganfield,"Blues, R&amp;B, Soul music"
13598,Tim Minchin,male,https://en.wikipedia.org/wiki/Tim_Minchin,Musical comedy
13599,Jack Anthony,male,https://en.wikipedia.org/wiki/Jack_Anthony_(musician),"Rock Music, Acoustic Rock, Punk Rock"
13600,Maddy Prior,female,https://en.wikipedia.org/wiki/Maddy_Prior,"British folk rock, Folk music"
13601,Sarah Dash,female,https://en.wikipedia.org/wiki/Sarah_Dash,"Rhythm and blues, Soul music, Funk, Disco, Funk rock, Blues, Rock music, Pop music, Dance music, Jazz, Hip hop music"
13602,Mike Anthony,male,https://en.wikipedia.org/wiki/Mike_Anthony_(singer),Reggae
13603,Danny Gatton,male,https://en.wikipedia.org/wiki/Danny_Gatton,"Blues, Rockabilly, Jazz"
13604,Mac Arnold,male,https://en.wikipedia.org/wiki/Mac_Arnold,Blues
13605,Terminator X,male,https://en.wikipedia.org/wiki/Terminator_X,Hip hop music
13606,Crystal Plamondon,female,none,none
13607,Jamal Millner,male,https://en.wikipedia.org/wiki/Jamal_Millner,
13608,Cash McCall,male,https://en.wikipedia.org/wiki/Cash_McCall_(musician),Electric blues
13609,Roddy Bottum,male,https://en.wikipedia.org/wiki/Roddy_Bottum,"Alternative rock, Indie rock, Avant garde, Alternative metal"
13610,Stan Walker,male,https://en.wikipedia.org/wiki/Stan_Walker,"Pop music, Contemporary R&amp;B"
13611,Lenny Breau,male,https://en.wikipedia.org/wiki/Lenny_Breau,"Jazz, Country music"
13612,Naked Cowboy,male,none,none
13613,Singin' Sammy Ward,male,none,none
13614,Bruce McDaniel,male,none,none
13615,China Soul,female,https://en.wikipedia.org/wiki/China_Soul,"Pop music, Rock music, Folk music"
13616,Lisa Heller,female,https://en.wikipedia.org/wiki/Lisa_Heller,"Pop music, Singer/songwriter"
13617,Monie Love,female,https://en.wikipedia.org/wiki/Monie_Love,"Hip hop music, British hip hop, New jack swing"
13618,Gráinne Yeats,female,none,none
13619,Example,male,https://en.wikipedia.org/wiki/Example_(musician),"Rave-hop, Hip hop music, Eurodance, Electronic dance music"
13620,Samantha King,female,https://en.wikipedia.org/wiki/Samantha_King,"Americana (music), Rock music, Blues"
13621,El Hefe,male,https://en.wikipedia.org/wiki/El_Hefe,"Punk rock, Ska punk, Skate punk, Jazz"
13622,Otis Rush,male,https://en.wikipedia.org/wiki/Otis_Rush,"Blues, Chicago blues, Rhythm and blues"
13623,Danny Flores,male,https://en.wikipedia.org/wiki/Danny_Flores,Rock and roll
13624,Chris Stillwell,male,none,none
13625,Jason Vieaux,male,https://en.wikipedia.org/wiki/Jason_Vieaux,Classical music
13626,Vito Picone,male,none,none
13627,Scott Irby-Ranniar,male,none,none
13628,Hugh Hopper,male,https://en.wikipedia.org/wiki/Hugh_Hopper,"Jazz fusion, Progressive rock, Experimental music"
13629,King Django,male,https://en.wikipedia.org/wiki/King_Django,"Reggae, Ska, Rocksteady, Dub music, Dancehall, Rhythm &amp; blues, Soul music, Klezmer"
13630,Bobby Nunn,male,none,none
13631,Mark Morriss,male,https://en.wikipedia.org/wiki/Mark_Morriss,"Indie rock, Alternative rock, Britpop"
13632,Phoebe Kreutz,female,https://en.wikipedia.org/wiki/Phoebe_Kreutz,"Rock music, Anti-folk"
13633,Ken Medema,male,none,none
13634,Drumma Boy,male,https://en.wikipedia.org/wiki/Drumma_Boy,"Hip hop music, Southern hip hop, Trap music (hip hop), Contemporary R&amp;B, Soundtrack"
13635,Carl Øyvind Apeland,male,none,none
13636,Ben Kenney,male,https://en.wikipedia.org/wiki/Ben_Kenney,"Alternative rock, Alternative hip hop"
13637,Marcelino Guerra,male,none,none
13638,Mark Greaney,male,https://en.wikipedia.org/wiki/Mark_Greaney,Alternative rock
13639,Jamie Kime,male,none,none
13640,Jennifer Finch,female,https://en.wikipedia.org/wiki/Jennifer_Finch,"Alternative metal, Grunge, Punk rock, Heavy metal music"
13641,Junior Giscombe,male,https://en.wikipedia.org/wiki/Junior_Giscombe,"R&amp;B, Soul music, Funk, Pop music"
13642,Yvonne Ducksworth,female,none,none
13643,Kristina Hautala,female,none,none
13644,Craig Smith,male,https://en.wikipedia.org/wiki/Craig_Smith_(musician),
13645,Bella Goodall,female,none,none
13646,William Cussans,male,none,none
13647,Zé Rodrix,male,none,none
13648,Tyler Bryant,male,https://en.wikipedia.org/wiki/Tyler_Bryant,"Hard rock, Blues rock"
13649,Gappy Ranks,male,https://en.wikipedia.org/wiki/Gappy_Ranks,Dancehall
13650,Ali-Ollie Woodson,male,https://en.wikipedia.org/wiki/Ali-Ollie_Woodson,"Rhythm and blues, Soul music"
13651,Kid Ramos,male,https://en.wikipedia.org/wiki/Kid_Ramos,"Electric blues, Blues rock"
13652,Heather Rankin,female,https://en.wikipedia.org/wiki/Heather_Rankin_(singer),"Folk music, Country music, Singer-Songwriter"
13653,Melissa Gorga,female,none,none
13654,Andrew Cash,male,https://en.wikipedia.org/wiki/Andrew_Cash,Rock music
13655,Zalon,male,none,none
13656,Brenda K. Starr,female,https://en.wikipedia.org/wiki/Brenda_K._Starr,"Contemporary R&amp;B, Pop music, Dance music, Salsa music, Freestyle music"
13657,Peter Pringle,male,https://en.wikipedia.org/wiki/Peter_Pringle,"Pop music, Jazz, European classical music"
13658,Carrie Elkin,female,https://en.wikipedia.org/wiki/Carrie_Elkin,"Folk music, Country music"
13659,Autumn Rowe,female,https://en.wikipedia.org/wiki/Autumn_Rowe,Hip hop music
13660,Andrew Stockdale,male,https://en.wikipedia.org/wiki/Andrew_Stockdale,"Hard rock, Neo-psychedelia, Stoner rock, Heavy metal music"
13661,Kim English,female,https://en.wikipedia.org/wiki/Kim_English,"Electronica, Soul music, Gospel music, House music"
13662,Mary Lorson,female,https://en.wikipedia.org/wiki/Mary_Lorson,Alternative rock
13663,Méav Ní Mhaolchatha,female,https://en.wikipedia.org/wiki/Méav_Ní_Mhaolchatha,"Celtic music, Folk music, Classical music"
13664,Yolanda Pérez,female,https://en.wikipedia.org/wiki/Yolanda_Pérez,Banda music
13665,Jackie Leven,male,https://en.wikipedia.org/wiki/Jackie_Leven,Folk music
13666,Jonathan Thulin,male,https://en.wikipedia.org/wiki/Jonathan_Thulin,"Electropop, Christian music"
13667,Randy Jones,male,https://en.wikipedia.org/wiki/Randy_Jones_(singer),"Disco, Pop music, Contemporary R&amp;B"
13668,John Mann,male,none,none
13669,Darren McCarty,male,none,none
13670,Tichina Arnold,female,https://en.wikipedia.org/wiki/Tichina_Arnold,"Contemporary R&amp;B, Soul music, Gospel music"
13671,Robbie Nevil,male,https://en.wikipedia.org/wiki/Robbie_Nevil,"Pop music, Contemporary R&amp;B, Funk, Dance music"
13672,Ty Segall,male,https://en.wikipedia.org/wiki/Ty_Segall,"Garage rock, Psychedelic rock, Indie rock, Punk rock, Heavy metal music"
13673,David Knights,male,none,none
13674,Nicole Wray,female,https://en.wikipedia.org/wiki/Nicole_Wray,"Contemporary R&amp;B, Hip hop music"
13675,Jason C. Miller,male,https://en.wikipedia.org/wiki/Jason_C._Miller,"Country music, Southern rock, Rock music, Americana (music), Industrial music, Electronic music, Alternative metal"
13676,Greg Gall,male,https://en.wikipedia.org/wiki/Greg_Gall,Death metal
13677,Catey Shaw,female,https://en.wikipedia.org/wiki/Catey_Shaw,"Pop music, Doo-wop, Blue-eyed soul"
13678,John Elliott,male,none,none
13679,Louis Svitek,male,none,none
13680,Tamara Champlin,female,https://en.wikipedia.org/wiki/Tamara_Champlin,"Rock music, Americana (music), Country music"
13681,Johnnie Lee Wills,male,none,none
13682,Natalie Prass,female,none,none
13683,Charles Bressler,male,none,none
13684,France Joli,female,https://en.wikipedia.org/wiki/France_Joli,"Disco, Soul music, Dance-pop, Hi-NRG"
13685,Duck MacDonald,male,none,none
13686,Graeme Duffin,male,https://en.wikipedia.org/wiki/Graeme_Duffin,Pop (music)
13687,Giovanni D'Anzi,male,none,none
13688,Trevor Adamson,male,none,none
13689,Trina Hamlin,female,none,none
13690,Miranda Lee Richards,female,none,none
13691,Jo Ann Greer,female,none,none
13692,Lloyd Parks,male,https://en.wikipedia.org/wiki/Lloyd_Parks,"Rocksteady, Reggae"
13693,Crystal Scales,female,none,none
13694,Michael Peterson,male,https://en.wikipedia.org/wiki/Michael_Peterson_(singer),Country music
13695,Sébastian Hell,male,none,none
13696,Marie Miller Carroll,female,none,none
13697,John Ryan,male,https://en.wikipedia.org/wiki/John_Ryan_(musician),Pop music
13698,Gina Gershon,female,none,none
13699,James Blake,male,https://en.wikipedia.org/wiki/James_Blake_(musician),"Electronic music, Contemporary R&amp;B, Bass music, Soul music, Post-dubstep"
13700,Jason Scheff,male,https://en.wikipedia.org/wiki/Jason_Scheff,"Rock music, Blues"
13701,Camille Bloom,female,none,none
13702,Flory Jagoda,female,https://en.wikipedia.org/wiki/Flory_Jagoda,"Judaeo-Spanish, Sephardic, Sevdalinka"
13703,Pikahsso,male,none,none
13704,Carlos Johnson,male,none,none
13705,Thomas Barber,male,none,none
13706,Steven Springer,male,https://en.wikipedia.org/wiki/Steven_Springer,"Reggae, Progressive rock, Soca music, Calypso music"
13707,Dudley Taft,male,https://en.wikipedia.org/wiki/Dudley_Taft,Rock music
13708,Abigail,female,https://en.wikipedia.org/wiki/Abigail_(singer),"Hi-NRG, Electronica, House music, Breakbeat"
13709,Lane Moore,female,none,none
13710,Thomas Raber,male,none,none
13711,Yung Simmie,male,https://en.wikipedia.org/wiki/Yung_Simmie,"Hip hop music, Trap music (hip hop), Cloud rap"
13712,Don Partridge,male,https://en.wikipedia.org/wiki/Don_Partridge,"Pop music, Folk music, Folk rock, Blues"
13713,Jacqueline Boyer,female,none,none
13714,Marty Casey,male,https://en.wikipedia.org/wiki/Marty_Casey,"Alternative rock, Indie rock, Post-grunge, Hard rock"
13715,Rob Crosby,male,https://en.wikipedia.org/wiki/Rob_Crosby,Country music
13716,Julie Miller,female,https://en.wikipedia.org/wiki/Julie_Miller,"Contemporary Christian music, Country music, Alt-country"
13717,Tyra Banks,female,none,none
13718,Rebel MC,male,https://en.wikipedia.org/wiki/Rebel_MC,"Hip house, Jungle music"
13719,Barbara Kooyman,female,https://en.wikipedia.org/wiki/Barbara_Kooyman,"Folk rock, Americana (music), Folk music, Alternative country"
13720,Emma Roberts,female,none,none
13721,Su-Elise Nash,female,https://en.wikipedia.org/wiki/Su-Elise_Nash,"Contemporary R&amp;B, Hip hop music, UK garage"
13722,Peter Wolbrandt,male,none,none
13723,David Gogo,male,https://en.wikipedia.org/wiki/David_Gogo,"Blues, Rock music"
13724,Susan Jacks,female,https://en.wikipedia.org/wiki/Susan_Jacks,"Country music, Easy listening"
13725,Melanie Appleby,female,none,none
13726,Nick Jago,male,https://en.wikipedia.org/wiki/Nick_Jago,"Alternative rock, Noise rock, Garage rock, Neo-psychedelia, Shoegazing"
13727,Enríquez de Valderrábano,male,none,none
13728,Natalie Di Luccio,female,https://en.wikipedia.org/wiki/Natalie_Di_Luccio,"Easy listening, Operatic pop"
13729,Brandan Schieppati,male,https://en.wikipedia.org/wiki/Brandan_Schieppati,"Melodic death metal, Symphonic black metal, Hardcore punk, Metalcore, Punk rock, Acoustic rock"
13730,Bill Orcutt,male,https://en.wikipedia.org/wiki/Bill_Orcutt,Free improvisation
13731,Pete Mayes,male,https://en.wikipedia.org/wiki/Pete_Mayes,"Texas blues, Electric blues"
13732,Jordan Reyne,male,https://en.wikipedia.org/wiki/Jordan_Reyne,
13733,Jimmy Recca,male,none,none
13734,Lisa Loeb,female,https://en.wikipedia.org/wiki/Lisa_Loeb,"Pop music, Rock music, Children's music"
13735,Phillip Walker,male,https://en.wikipedia.org/wiki/Phillip_Walker_(musician),Electric blues
13736,Chuck Woolery,male,none,none
13737,Kool Moe Dee,male,https://en.wikipedia.org/wiki/Kool_Moe_Dee,"Hip hop music, New jack swing"
13738,Tim David Kelly,male,https://en.wikipedia.org/wiki/Tim_David_Kelly,"Alternative rock, Heavy metal music"
13739,Howard Roberts,male,https://en.wikipedia.org/wiki/Howard_Roberts,"Jazz, Rock and roll, Country music"
13740,Laura Michelle Kelly,female,none,none
13741,Billie Piper,female,https://en.wikipedia.org/wiki/Billie_Piper,"Pop music, Dance-pop"
13742,Waka Flocka Flame,male,https://en.wikipedia.org/wiki/Waka_Flocka_Flame,Hip hop music
13743,Earl Falconer,male,https://en.wikipedia.org/wiki/Earl_Falconer,"Reggae, Pop music, Dub music"
13744,Barry Wood,male,none,none
13745,Marcia Barrett,female,https://en.wikipedia.org/wiki/Marcia_Barrett,"Contemporary R&amp;B, Eurodisco, Reggae"
13746,Janet Fairbank,female,none,none
13747,Scott Tuma,male,none,none
13748,William Lee Golden,male,https://en.wikipedia.org/wiki/William_Lee_Golden,"Country music, Gospel music"
13749,SHY & DRS,male,https://en.wikipedia.org/wiki/SHY_&_DRS,"British hip hop, Rap rock, R&amp;B, Grime (music genre)"
13750,Sacha Sacket,male,https://en.wikipedia.org/wiki/Sacha_Sacket,Pop rock
13751,D-Shot,male,https://en.wikipedia.org/wiki/D-Shot,Hip hop music
13752,David Zed,male,none,none
13753,Leo Chiosso,male,none,none
13754,Josh Doyle,male,https://en.wikipedia.org/wiki/Josh_Doyle,Alternative rock
13755,Jacob Whitesides,male,https://en.wikipedia.org/wiki/Jacob_Whitesides,"Indie pop, Contemporary R&amp;B"
13756,Orin Isaacs,male,none,none
13757,Mike Henderson,male,https://en.wikipedia.org/wiki/Mike_Henderson,"Country music, Blues, Bluegrass music"
13758,Martin Hagfors,male,https://en.wikipedia.org/wiki/Martin_Hagfors,Jazz
13759,Laura Stoica,female,https://en.wikipedia.org/wiki/Laura_Stoica,"Pop rock, Soft rock, Schlager music"
13760,Pearl Reaves,female,https://en.wikipedia.org/wiki/Pearl_Reaves,"R&amp;B, Rock and roll, Soul music, Gospel music"
13761,Alexis HK,male,none,none
13762,Greg Sage,male,https://en.wikipedia.org/wiki/Greg_Sage,"Punk rock, Post-punk"
13763,Awon,male,https://en.wikipedia.org/wiki/Awon,"Hip hop music, Alternative hip hop"
13764,YFN Lucci,male,https://en.wikipedia.org/wiki/YFN_Lucci,Hip hop music
13765,Gérard Souzay,male,none,none
13766,Hefe Wine,male,https://en.wikipedia.org/wiki/Hefe_Wine,"Hip hop Music, R&amp;B, Screwed &amp; Chopped"
13767,Werner von Trapp,male,none,none
13768,Common,male,https://en.wikipedia.org/wiki/Common_(musician),Hip hop music
13769,Billy Sprague,male,none,none
13770,Amerie,female,https://en.wikipedia.org/wiki/Amerie,"Contemporary R&amp;B, Pop music, Hip hop music, Soul music, Go-go, Funk"
13771,Cilla Black,female,https://en.wikipedia.org/wiki/Cilla_Black,"Pop music, Beat music, Soul music, Adult contemporary music"
13772,Jane Russell,female,none,none
13773,Humphrey Bate,male,https://en.wikipedia.org/wiki/Humphrey_Bate,Old-time music
13774,Dimebag Darrell,male,https://en.wikipedia.org/wiki/Dimebag_Darrell,"Groove metal, Heavy metal music, Southern metal, Thrash metal, Glam metal"
13775,Emma Andersson,female,none,none
13776,Kate Rogers,female,https://en.wikipedia.org/wiki/Kate_Rogers,"Pop music, Trip hop"
13777,Adeva,female,https://en.wikipedia.org/wiki/Adeva,"Garage music (US garage), House music, Contemporary R&amp;B"
13778,Kim David Smith,male,none,none
13779,Kerri Woelke,female,https://en.wikipedia.org/wiki/Kerri_Woelke,"Folk music, American folk music, Alt-Country"
13780,Annie Haslam,female,https://en.wikipedia.org/wiki/Annie_Haslam,"Progressive rock, Pop music, Folk music, Classical music"
13781,Michael Nicolella,male,none,none
13782,Paul Sikes,male,https://en.wikipedia.org/wiki/Paul_Sikes,Country music
13783,Carly Binding,female,https://en.wikipedia.org/wiki/Carly_Binding,Pop music
13784,Jake Bugg,male,https://en.wikipedia.org/wiki/Jake_Bugg,"Indie rock, Indie folk, Blues, Blues rock, Country rock, Americana (music), British blues"
13785,Larry Boone,male,https://en.wikipedia.org/wiki/Larry_Boone,Country music
13786,Celi Bee,female,none,none
