,artist,gender,retrieved,genre
21326,Hugo Ferreira,male,https://en.wikipedia.org/wiki/Hugo_Ferreira,"['alternative metal', 'post-grunge', 'hard rock', 'nu metal']"
21327,Selina Dolaro,female,none,none
21328,Clara Torr,female,none,none
21329,Véronic DiCaire,female,none,none
21330,Chris Batstone,male,none,none
21331,Adrian Snell,male,none,none
21332,Lonny Bereal,male,https://en.wikipedia.org/wiki/Lonny_Bereal,"['r&b', ' pop', 'hip hop']"
21333,Nick Keir,male,none,none
21334,Banks,female,https://en.wikipedia.org/wiki/Banks_(musician),"['alternative pop', 'alternative r&b', 'electronic', 'trip hop']"
21335,Tito Tahan,male,none,none
21336,Bobby Helms,male,https://en.wikipedia.org/wiki/Bobby_Helms,"['country', 'pop', 'rock and roll', 'rockabilly']"
21337,Supastition,male,https://en.wikipedia.org/wiki/Supastition,['hip hop']
21338,Hit-Boy,male,https://en.wikipedia.org/wiki/Hit-Boy,"['hip hop', 'pop', 'r&b']"
21339,Jennifer Terran,female,none,none
21340,Tamar Braxton,female,https://en.wikipedia.org/wiki/Tamar_Braxton,"['r&b', 'soul']"
21341,Geraldine McGowan,female,none,none
21342,Jonti Picking,male,none,none
21343,Saint Saviour,female,https://en.wikipedia.org/wiki/Saint_Saviour_(musician),['alternative']
21344,Alex J. Robinson,female,https://en.wikipedia.org/wiki/Alex_J._Robinson,['country']
21345,"Perri ""Pebbles"" Reid",female,"https://en.wikipedia.org/wiki/Perri_""Pebbles""_Reid","['dance-pop', 'r&b', 'new jack swing', 'urban contemporary']"
21346,Zach Blair,male,https://en.wikipedia.org/wiki/Zach_Blair,"['punk rock', 'melodic hardcore', 'heavy metal']"
21347,Pee Wee Crayton,male,https://en.wikipedia.org/wiki/Pee_Wee_Crayton,"['rhythm and blues', 'blues']"
21348,Jackie Allen,female,https://en.wikipedia.org/wiki/Jackie_Allen_(musician),['vocal jazz']
21349,Michelle Featherstone,female,https://en.wikipedia.org/wiki/Michelle_Featherstone,"['pop', 'indie']"
21350,John Williamson,male,https://en.wikipedia.org/wiki/John_Williamson_(singer),"['country', 'rock']"
21351,Stuart Zender,male,https://en.wikipedia.org/wiki/Stuart_Zender,"['acid jazz', 'funk', 'alternative dance', 'pop music', 'rock music']"
21352,Marv Tarplin,male,https://en.wikipedia.org/wiki/Marv_Tarplin,['soul']
21353,Sohn,male,https://en.wikipedia.org/wiki/Sohn_(musician),"['ambient pop', 'alternative r&b', 'art pop', 'downtempo', 'future garage']"
21354,Ed Bickert,male,https://en.wikipedia.org/wiki/Ed_Bickert,['jazz']
21355,Ali Harter,female,https://en.wikipedia.org/wiki/Ali_Harter,"['country', 'folk', 'roots', 'rock', 'indie']"
21356,Niclas Wahlgren,male,none,none
21357,Christian Lasegue,male,https://en.wikipedia.org/wiki/Christian_Lasegue,"['rock', 'classical', 'jazz', 'blues', 'country', 'acoustic', 'heavy metal']"
21358,Keith Kane,male,none,none
21359,Laura Lee,female,https://en.wikipedia.org/wiki/Laura_Lee,"['soul', 'gospel']"
21360,Papoose,male,https://en.wikipedia.org/wiki/Papoose_(rapper),['hip hop']
21361,Tobi Lark,female,https://en.wikipedia.org/wiki/Tobi_Lark,"['gospel', 'soul']"
21362,Syd,female,https://en.wikipedia.org/wiki/Syd_(singer),"['hip hop soul', 'trip hop', 'alternative r&b', 'electronica']"
21363,Simon Curtis,male,none,none
21364,Wayne Kirkpatrick,male,none,none
21365,Paris Wells,female,https://en.wikipedia.org/wiki/Paris_Wells,['indi pop']
21366,Bob Kirkpatrick,male,https://en.wikipedia.org/wiki/Bob_Kirkpatrick_(musician),"['texas blues', 'electric blues']"
21367,Chase Hampton,male,none,none
21368,Chris Trousdale,male,https://en.wikipedia.org/wiki/Chris_Trousdale,['pop']
21369,Glenn Worf,male,https://en.wikipedia.org/wiki/Glenn_Worf,['country']
21370,Mary Lou Turner,female,none,none
21371,Doc Neeson,male,https://en.wikipedia.org/wiki/Doc_Neeson,"['hard rock', 'blues rock', 'rock and roll', 'pub rock']"
21372,Basya Schechter,female,https://en.wikipedia.org/wiki/Basya_Schechter,"['jewish music', 'folk rock', 'world music']"
21373,Carl Giammarese,male,https://en.wikipedia.org/wiki/Carl_Giammarese,['sunshine pop']
21374,Michael Landon,male,none,none
21375,The Nightwatchman,male,https://en.wikipedia.org/wiki/The_Nightwatchman,"['folk rock', 'acoustic rock', 'anti-folk', 'protest music']"
21376,Fay McKay,female,none,none
21377,Dean Parrish,male,none,none
21378,Bill Ruppert,male,none,none
21379,Ronaldo Folegatti,male,none,none
21380,Thomas Anderson,male,https://en.wikipedia.org/wiki/Thomas_Anderson_(musician),['country rock']
21381,Sam Woolf,male,https://en.wikipedia.org/wiki/Sam_Woolf,['folk rock']
21382,Chris Shiflett,male,https://en.wikipedia.org/wiki/Chris_Shiflett,"['alternative rock', 'punk rock', 'post-grunge', 'country rock']"
21383,Mac Dre,male,https://en.wikipedia.org/wiki/Mac_Dre,"['hip hop', 'west coast hip hop', 'gangsta rap', '(early)', 'hyphy', '(later)']"
21384,Jann Arden,female,https://en.wikipedia.org/wiki/Jann_Arden,['pop']
21385,Dana Swanson,female,none,none
21386,Eddy Raven,male,https://en.wikipedia.org/wiki/Eddy_Raven,"['country', 'cajun']"
21387,Julian Marley,male,https://en.wikipedia.org/wiki/Julian_Marley,['roots reggae']
21388,Rebecca Hollweg,female,https://en.wikipedia.org/wiki/Rebecca_Hollweg,"['singer-songwriter', '; mainstream', 'jazz', 'and melodic', 'pop music']"
21389,Bryan Lee,male,https://en.wikipedia.org/wiki/Bryan_Lee,['blues']
21390,Lucy Kaplansky,female,https://en.wikipedia.org/wiki/Lucy_Kaplansky,"['folk', 'singer-songwriter']"
21391,Mallary Hope,female,https://en.wikipedia.org/wiki/Mallary_Hope,['country']
21392,Sharon Corr,female,https://en.wikipedia.org/wiki/Sharon_Corr,"['pop rock', 'celtic']"
21393,Hazza,male,https://en.wikipedia.org/wiki/Hazza,"['mandopop', 'pop']"
21394,Blind Joe Taggart,male,none,none
21395,Gina Haley,female,https://en.wikipedia.org/wiki/Gina_Haley,"['alternative country', 'rockabilly']"
21396,Chris Crosby,male,none,none
21397,Jason Anthoney Wright,male,none,none
21398,Sean Conlon,male,https://en.wikipedia.org/wiki/Sean_Conlon,"['pop', 'dance-pop', 'r&b']"
21399,C. Jérôme,male,none,none
21400,Bull City Red,male,https://en.wikipedia.org/wiki/Bull_City_Red,"['piedmont blues', 'east coast blues', 'country blues', 'gospel']"
21401,Kasey Lansdale,female,https://en.wikipedia.org/wiki/Kasey_Lansdale,"['country', 'folk']"
21402,Jason Meadows,male,https://en.wikipedia.org/wiki/Jason_Meadows,['country']
21403,Roy Rogers,male,none,none
21404,Juvelen,male,https://en.wikipedia.org/wiki/Juvelen,"['pop', 'electronic', 'dance']"
21405,Johnny Wakelin,male,https://en.wikipedia.org/wiki/Johnny_Wakelin,"['rock and roll', 'reggae', 'r&b', ' pop']"
21406,Dale Ockerman,male,none,none
21407,Dan Potthast,male,https://en.wikipedia.org/wiki/Dan_Potthast,"['ska punk', 'punk rock', 'indie rock']"
21408,Sanne Karlsson,female,https://en.wikipedia.org/wiki/Sanne_Karlsson,"['pop', 'funk', 'soul', 'dance', 'europop', 'pop rock']"
21409,Pleasant Gehman,female,none,none
21410,André Breton,male,none,none
21411,Laramie Dean,male,https://en.wikipedia.org/wiki/Laramie_Dean,"['punk rock', 'surf punk', 'surf']"
21412,Sarah McLeod,female,https://en.wikipedia.org/wiki/Sarah_McLeod_(musician),"['indie rock', 'alternative rock', 'post-grunge', 'rock']"
21413,Tommy Z,male,https://en.wikipedia.org/wiki/Tommy_Z,['electric blues']
21414,Jim Root,male,https://en.wikipedia.org/wiki/Jim_Root,"['heavy metal', 'nu metal', 'thrash metal', 'death metal', 'grindcore', 'alternative metal', 'groove metal', 'speed metal', 'metalcore', 'alternative rock', 'post-grunge', 'hard rock']"
21415,Shelby Cinca,male,https://en.wikipedia.org/wiki/Shelby_Cinca,"['punk rock', 'experimental rock', 'electronic']"
21416,Nicci Gilbert,female,https://en.wikipedia.org/wiki/Nicci_Gilbert,"['r&b', 'soul', 'gospel']"
21417,Michael Bublé,male,https://en.wikipedia.org/wiki/Michael_Bublé,"['traditional pop', 'easy listening', 'pop rock', 'jazz', 'vocal jazz', 'show tunes', 'swing', 'blue-eyed soul']"
21418,Holiday Sidewinder,female,https://en.wikipedia.org/wiki/Holiday_Sidewinder,['pop']
21419,Romi Mayes,female,https://en.wikipedia.org/wiki/Romi_Mayes,"['country', 'blues', 'bluegrass']"
21420,Mathias Malzieu,male,https://en.wikipedia.org/wiki/Mathias_Malzieu,"['rock', 'art rock', 'alternative rock']"
21421,Pete Kovachevich,male,none,none
21422,Matt Jenkins,male,https://en.wikipedia.org/wiki/Matt_Jenkins,['country']
21423,Michael Odokara-Okigbo,male,none,none
21424,Nancy Priddy,female,none,none
21425,Dana Fuchs,female,https://en.wikipedia.org/wiki/Dana_Fuchs,"['blues rock', 'blues']"
21426,Daniel Greaves,male,https://en.wikipedia.org/wiki/Daniel_Greaves_(musician),['rock']
21427,Toni Arden,female,none,none
21428,Michael Watford,male,https://en.wikipedia.org/wiki/Michael_Watford,"['dance', 'house']"
21429,Victor Capoul,male,none,none
21430,Holly Knight,female,https://en.wikipedia.org/wiki/Holly_Knight,"['pop', 'rock']"
21431,Jerry Scoggins,male,none,none
21432,Oscar Castro-Neves,male,https://en.wikipedia.org/wiki/Oscar_Castro-Neves,"['bossa nova', 'latin jazz', 'new age']"
21433,Chris McCarvill,male,https://en.wikipedia.org/wiki/Chris_McCarvill,"['rock', 'metal', 'pop rock', 'progressive rock']"
21434,Christina Booth,female,none,none
21435,Solomon Burke,male,https://en.wikipedia.org/wiki/Solomon_Burke,"['blues', 'gospel', 'rhythm and blues', 'soul', 'rock and roll', 'southern soul']"
21436,Aaron Walpole,male,https://en.wikipedia.org/wiki/Aaron_Walpole,"['musicals', 'rock opera', 'rock', 'blues']"
21437,Jeff Tuttle,male,https://en.wikipedia.org/wiki/Jeff_Tuttle,"['hardcore punk', 'mathcore', 'metalcore', 'post-hardcore']"
21438,Amii Stewart,female,https://en.wikipedia.org/wiki/Amii_Stewart,"['disco', 'soul', 'dance-pop']"
21439,Chet Powers,male,https://en.wikipedia.org/wiki/Chet_Powers,"['folk', 'rock', 'blues', 'psychedelic rock', 'acid rock']"
21440,Thetis Blacker,female,none,none
21441,Jocelyn Oxlade,female,none,none
21442,Henry Kaiser,male,https://en.wikipedia.org/wiki/Henry_Kaiser_(musician),"['free improvisation', 'jazz', 'rock', 'electronic']"
21443,Marlisa Punzalan,female,https://en.wikipedia.org/wiki/Marlisa_Punzalan,['pop']
21444,Shannon Worrell,female,https://en.wikipedia.org/wiki/Shannon_Worrell,"['rock', 'folk']"
21445,Michael Card,male,https://en.wikipedia.org/wiki/Michael_Card,['contemporary christian music']
21446,Joe Cocker,male,https://en.wikipedia.org/wiki/Joe_Cocker,"['rock', 'blues', 'soul', 'pop']"
21447,Huey,male,https://en.wikipedia.org/wiki/Huey_(rapper),['hip hop']
21448,Sylvia Juncosa,female,https://en.wikipedia.org/wiki/Sylvia_Juncosa,"['instrumental rock', 'punk rock', 'jazz fusion', 'heavy metal', 'post punk', 'hard rock']"
21449,Austin John,male,https://en.wikipedia.org/wiki/Austin_John,"['alternative rock', 'post-grunge', 'hard rock', 'glam metal']"
21450,Dana Key,male,none,none
21451,Bobby V,male,https://en.wikipedia.org/wiki/Bobby_V,"['r&b', 'hip hop']"
21452,Jarekus Singleton,male,https://en.wikipedia.org/wiki/Jarekus_Singleton,"['blues', 'r&b', 'rock']"
21453,Basia Bulat,female,https://en.wikipedia.org/wiki/Basia_Bulat,['folk']
21454,Gar Francis,male,none,none
21455,Elton John,male,https://en.wikipedia.org/wiki/Elton_John,"['rock', 'pop rock', 'glam rock', 'soft rock']"
21456,Lisa Kekaula,female,https://en.wikipedia.org/wiki/Lisa_Kekaula,"['garage rock', 'soul', 'punk rock']"
21457,Jul Big Green,male,https://en.wikipedia.org/wiki/Jul_Big_Green,"['pop', 'hip hop', 'indie rock', 'singer-songwriter', 'pop rock']"
21458,Lillian Goodner,female,none,none
21459,Joe Camilleri,male,https://en.wikipedia.org/wiki/Joe_Camilleri,"['rock', 'r&b', 'blues']"
21460,Robbie Basho,male,https://en.wikipedia.org/wiki/Robbie_Basho,"['folk', 'american primitive guitar', 'experimental']"
21461,Deitra Farr,female,https://en.wikipedia.org/wiki/Deitra_Farr,"['blues', 'soul', 'gospel']"
21462,Billy Rush Masters,male,none,none
21463,Vivien Goldman,female,https://en.wikipedia.org/wiki/Vivien_Goldman,"['pop', 'punk rock', 'new wave', ' rock', 'experimental rock']"
21464,Charlie Poole,male,https://en.wikipedia.org/wiki/Charlie_Poole,"['old-time', 'country', 'blues']"
21465,Vernon Dalhart,male,https://en.wikipedia.org/wiki/Vernon_Dalhart,['country']
21466,Vitamin C,female,https://en.wikipedia.org/wiki/Vitamin_C_(singer),"['pop', 'electropop', 'alternative rock']"
21467,Corinne Hermès,female,none,none
21468,Ana Matronic,female,https://en.wikipedia.org/wiki/Ana_Matronic,"['glam rock', 'alternative', ' pop']"
21469,Kat Nestel,female,https://en.wikipedia.org/wiki/Kat_Nestel,"['pop', 'rock']"
21470,Mary Stallings,female,https://en.wikipedia.org/wiki/Mary_Stallings,['vocal jazz']
21471,Malea McGuinness,female,none,none
21472,Jennifer Brantley,female,none,none
21473,Herman E. Johnson,male,none,none
21474,Guy Mardel,male,https://en.wikipedia.org/wiki/Guy_Mardel,"['pop', 'chanson']"
21475,Roni Benise,male,https://en.wikipedia.org/wiki/Roni_Benise,"['nuevo flamenco', 'world', 'spanish guitar']"
21476,Fred Foster,male,https://en.wikipedia.org/wiki/Fred_Foster,"['country', 'pop']"
21477,Flory Jagoda,female,https://en.wikipedia.org/wiki/Flory_Jagoda,"['ladino', 'sephardic', 'sevdalinka']"
21478,Gwendolyn Sanford,female,none,none
21479,Adam Sandler,male,none,none
21480,Priscilla Ahn,female,https://en.wikipedia.org/wiki/Priscilla_Ahn,"['acoustic', 'folk', 'indie folk']"
21481,John Primer,male,https://en.wikipedia.org/wiki/John_Primer,"['chicago blues', 'soul-blues', 'electric blues']"
21482,Jennifer Finch,female,https://en.wikipedia.org/wiki/Jennifer_Finch,"['alternative metal', 'grunge', 'punk rock', 'heavy metal']"
21483,Sheryl Crow,female,https://en.wikipedia.org/wiki/Sheryl_Crow,"['rock', 'pop', 'country', 'folk', 'blues', 'soul', 'americana']"
21484,Mavis Staples,female,https://en.wikipedia.org/wiki/Mavis_Staples,"['r&b', 'soul', 'gospel', 'americana']"
21485,Colbie Caillat,female,https://en.wikipedia.org/wiki/Colbie_Caillat,"['folk-pop', 'r&b', 'folk', 'pop']"
21486,Tom Dumont,male,none,none
21487,Liam Clancy,male,https://en.wikipedia.org/wiki/Liam_Clancy,"['folk', 'traditional irish']"
21488,Michael Renkel,male,none,none
21489,Heiko Schramm,male,https://en.wikipedia.org/wiki/Heiko_Schramm,"['alternative rock', 'blues rock', 'blues']"
21490,Vance Gilbert,male,none,none
21491,Veronica Nunn,female,https://en.wikipedia.org/wiki/Veronica_Nunn,['jazz']
21492,Bret Bollinger,male,https://en.wikipedia.org/wiki/Bret_Bollinger,"['reggae rock', 'alternative rock', 'ska', 'dub']"
21493,Marlene Dietrich,female,none,none
21494,Asmeret Ghebremichael,female,none,none
21495,Rhett Fisher,male,none,none
21496,Luther Rabb,male,https://en.wikipedia.org/wiki/Luther_Rabb,"['jazz rock', 'experimental rock']"
21497,Danny Widdicombe,male,https://en.wikipedia.org/wiki/Danny_Widdicombe,"['country', 'blues', 'soul', 'jazz']"
21498,Delroy Pearson,male,none,none
21499,Louise Pyk,female,none,none
21500,Smoke E. Digglera,male,https://en.wikipedia.org/wiki/Smoke_E._Digglera,"['r&b', 'hip hop']"
21501,Dora Hand,female,none,none
21502,Jimmy Elledge,male,none,none
21503,James Calvin Wilsey,male,https://en.wikipedia.org/wiki/James_Calvin_Wilsey,"['punk rock', 'pop music']"
21504,Jessica Andrews,female,https://en.wikipedia.org/wiki/Jessica_Andrews,['country']
21505,Ryan Star,male,https://en.wikipedia.org/wiki/Ryan_Star,"['rock', 'indie rock', 'alternative rock']"
21506,Peter Shelley,male,https://en.wikipedia.org/wiki/Peter_Shelley,['pop music']
21507,Cass Daley,female,none,none
21508,Johannes Kotschy,male,none,none
21509,Domino,male,https://en.wikipedia.org/wiki/Domino_(rapper),['hip hop']
21510,Lazaro Arbos,male,https://en.wikipedia.org/wiki/Lazaro_Arbos,['pop']
21511,Ruth Terry,female,none,none
21512,Murray McLauchlan,male,https://en.wikipedia.org/wiki/Murray_McLauchlan,"['country', 'folk', 'rock']"
21513,Bryan MacLean,male,https://en.wikipedia.org/wiki/Bryan_MacLean,"['psychedelic rock', 'folk rock', 'garage rock', 'proto-punk', 'baroque pop']"
21514,Derrick Murdock,male,https://en.wikipedia.org/wiki/Derrick_Murdock,"['funk', 'r&b', ' rock', 'latin', 'jazz', 'jazz fusion']"
21515,Sandra Tilley,female,https://en.wikipedia.org/wiki/Sandra_Tilley,"['r&b', 'soul']"
21516,Kate Tempest,female,https://en.wikipedia.org/wiki/Kate_Tempest,"['spoken word', 'hip-hop']"
21517,Chris Stein,male,https://en.wikipedia.org/wiki/Chris_Stein,"['new wave', 'pop rock', 'punk rock']"
21518,CPO Boss Hogg,male,https://en.wikipedia.org/wiki/CPO_Boss_Hogg,"['hip hop', 'gangsta rap']"
21519,Bushwick Bill,male,https://en.wikipedia.org/wiki/Bushwick_Bill,"['hip hop', 'southern hip hop']"
21520,Livingston Taylor,male,https://en.wikipedia.org/wiki/Livingston_Taylor,"['folk', 'pop', 'gospel']"
21521,Lucia Elizabeth Vestris,female,none,none
21522,Kate Todd,female,none,none
21523,Kyle Rapps,male,https://en.wikipedia.org/wiki/Kyle_Rapps,['hip hop']
21524,Robbie Nevil,male,https://en.wikipedia.org/wiki/Robbie_Nevil,"['pop', 'r&b', 'funk', 'dance']"
21525,Jon B. Higgins,male,none,none
21526,Shy Girls,male,https://en.wikipedia.org/wiki/Shy_Girls,['alternative r&b']
21527,Shawnee Smith,female,none,none
21528,Jan Eggum,male,none,none
21529,James Allan,male,https://en.wikipedia.org/wiki/James_Allan_(musician),['indie rock']
21530,Squire Parsons,male,https://en.wikipedia.org/wiki/Squire_Parsons,['southern gospel']
21531,Saúl Martínez García,male,https://en.wikipedia.org/wiki/Saúl_Martínez_García,['folk']
21532,Dianna Agron,female,none,none
21533,John Parr,male,https://en.wikipedia.org/wiki/John_Parr,['rock']
21534,The Toys,female,https://en.wikipedia.org/wiki/The_Toys,"['r&b', 'pop music']"
21535,Gibb Droll,male,none,none
21536,Marty Lee Hoenes,male,none,none
21537,Ricky Williams,male,https://en.wikipedia.org/wiki/Ricky_Williams_(musician),"['rock and roll', 'punk rock', 'post-punk']"
21538,"Greg ""Fingers"" Taylor",male,"https://en.wikipedia.org/wiki/Greg_""Fingers""_Taylor","['rock and roll', 'blues', 'country', 'gulf and western']"
21539,Emilio Munda,male,https://en.wikipedia.org/wiki/Emilio_Munda,['pop']
21540,Valisia LeKae,female,none,none
21541,Claude Gauthier,male,none,none
21542,Akrobatik,male,https://en.wikipedia.org/wiki/Akrobatik,['hip hop']
21543,Randy Crawford,female,https://en.wikipedia.org/wiki/Randy_Crawford,"['jazz', 'r&b', 'disco', 'smooth jazz']"
21544,Matt Giraud,male,https://en.wikipedia.org/wiki/Matt_Giraud,"['soul', 'r&b', 'pop rock', 'blues']"
21545,Hope Clarke,female,none,none
21546,Kareem Salama,male,https://en.wikipedia.org/wiki/Kareem_Salama,"['country', 'pop']"
21547,Mike Brant,male,https://en.wikipedia.org/wiki/Mike_Brant,['pop']
21548,Azekel,male,https://en.wikipedia.org/wiki/Azekel,"['soul', 'r&b', 'electronic', 'pop']"
21549,Taylor Swift,female,https://en.wikipedia.org/wiki/Taylor_Swift,"['pop', 'country', 'rock', 'synth-pop', 'country pop']"
21550,Willie Trice,male,https://en.wikipedia.org/wiki/Willie_Trice,['blues']
21551,Doris Pearson,female,https://en.wikipedia.org/wiki/Doris_Pearson,"['pop rock', 'soul', 'r&b', 'funk', 'disco', ' dance']"
21552,Miko Weaver,male,none,none
21553,Bob Zentz,male,https://en.wikipedia.org/wiki/Bob_Zentz,"['folk', 'maritime']"
21554,Florence LaRue,female,https://en.wikipedia.org/wiki/Florence_LaRue,['pop music']
21555,Michelle Amato,female,https://en.wikipedia.org/wiki/Michelle_Amato,['jazz']
21556,Francis Buchholz,male,https://en.wikipedia.org/wiki/Francis_Buchholz,"['hard rock', 'heavy metal']"
21557,Alisha,female,https://en.wikipedia.org/wiki/Alisha_(singer),"['freestyle', ' pop', 'italo disco']"
21558,Cássia Eller,female,https://en.wikipedia.org/wiki/Cássia_Eller,"['rock', 'punk rock', 'grunge', 'alternative rock', 'mpb', 'samba']"
21559,Curtis Creager,male,https://en.wikipedia.org/wiki/Curtis_Creager,"['punk rock', 'classic rock']"
21560,Rickey Medlocke,male,https://en.wikipedia.org/wiki/Rickey_Medlocke,"['southern rock', 'hard rock']"
21561,Mike Settle,male,none,none
21562,Victor och Natten,male,https://en.wikipedia.org/wiki/Victor_och_Natten,"['pop', 'pop rap']"
21563,John Bell,male,https://en.wikipedia.org/wiki/John_Bell_(musician),"['rock', 'southern rock', 'blues']"
21564,Hayley Sanderson,female,none,none
21565,Célestine Galli-Marié,female,none,none
21566,Jena Kraus,female,https://en.wikipedia.org/wiki/Jena_Kraus,"['rock', 'folk', 'soul']"
21567,Jonathan Whitehead,male,none,none
21568,Lea Michele,female,https://en.wikipedia.org/wiki/Lea_Michele,"['broadway', 'pop', 'vocal']"
21569,Eldon Shamblin,male,https://en.wikipedia.org/wiki/Eldon_Shamblin,"['western swing', 'country']"
21570,Dee D. Jackson,female,https://en.wikipedia.org/wiki/Dee_D._Jackson,"['pop', 'italo disco', 'space disco']"
21571,Duncan Campbell,male,https://en.wikipedia.org/wiki/Duncan_Campbell_(musician),"['easy listening', 'instrumental', 'jazz', 'big band']"
21572,Chantal Claret,female,https://en.wikipedia.org/wiki/Chantal_Claret,"['indie rock', 'power pop', 'soul']"
21573,Rosie Lowe,female,https://en.wikipedia.org/wiki/Rosie_Lowe,"['electronic', 'soul', 'r&b', 'alternative', 'indietronica']"
21574,Peggy Harley,female,none,none
21575,Captain Sensible,male,https://en.wikipedia.org/wiki/Captain_Sensible,"['punk rock', 'show tune', 'psychedelic rock', 'new wave']"
21576,Malverde,male,none,none
21577,Tony Romano,male,https://en.wikipedia.org/wiki/Tony_Romano_(musician),['jazz']
21578,Leonello Casucci,male,none,none
21579,Lauren Lucas,female,https://en.wikipedia.org/wiki/Lauren_Lucas,['country']
21580,Robin Finck,male,https://en.wikipedia.org/wiki/Robin_Finck,"['industrial rock', 'alternative rock', 'hard rock']"
21581,Tom Chaplin,male,https://en.wikipedia.org/wiki/Tom_Chaplin,['soft rock']
21582,Fiona Bevan,female,https://en.wikipedia.org/wiki/Fiona_Bevan,"['pop', 'folk', 'soul']"
21583,Zach Boddicker,male,https://en.wikipedia.org/wiki/Zach_Boddicker,"['rock', 'country']"
21584,Mel Tillis,male,https://en.wikipedia.org/wiki/Mel_Tillis,"['country', 'outlaw country']"
21585,Jude Abbott,female,https://en.wikipedia.org/wiki/Jude_Abbott,"['folk', 'pop', 'anarcho-punk']"
21586,Maxine Jones,female,https://en.wikipedia.org/wiki/Maxine_Jones,"['r&b', 'soul', 'pop']"
21587,Cajsalisa Ejemyr,female,none,none
21588,"James ""Stump"" Johnson",male,"https://en.wikipedia.org/wiki/James_""Stump""_Johnson",['st. louis blues']
21589,Paul Cargnello,male,https://en.wikipedia.org/wiki/Paul_Cargnello,"['blues-rock', 'reggae', 'folk rock', 'punk rock']"
21590,Bill Hudson,male,none,none
21591,Drew Parsons,male,none,none
21592,Al Perkins,male,https://en.wikipedia.org/wiki/Al_Perkins,"['folk', 'bluegrass', ' rock', 'country rock', 'country', 'contemporary christian']"
21593,Mark Hewins,male,none,none
21594,Zooey Deschanel,female,https://en.wikipedia.org/wiki/Zooey_Deschanel,"['pop', 'folk', 'jazz']"
21595,Pat Steward,male,https://en.wikipedia.org/wiki/Pat_Steward,"['alternative rock', 'post-punk', 'power pop']"
21596,Blue Lu Barker,female,https://en.wikipedia.org/wiki/Blue_Lu_Barker,"['jazz', 'blues']"
21597,Stick McGhee,male,https://en.wikipedia.org/wiki/Stick_McGhee,"['jump blues', 'rhythm and blues', 'electric blues']"
21598,Meghan Trainor,female,https://en.wikipedia.org/wiki/Meghan_Trainor,"['pop', 'r&b', 'doo-wop', 'blue-eyed soul']"
21599,Fran Healy,male,https://en.wikipedia.org/wiki/Fran_Healy_(musician),['rock']
21600,B. W. Stevenson,male,https://en.wikipedia.org/wiki/B._W._Stevenson,"['country pop', 'country rock', 'progressive country']"
21601,Chad Faust,male,none,none
21602,Lorde,female,https://en.wikipedia.org/wiki/Lorde,"['electropop', 'dream pop', 'indie pop', 'art pop']"
21603,Naima Adedapo,female,https://en.wikipedia.org/wiki/Naima_Adedapo,"['reggae', 'r&b']"
21604,Erin Torpey,female,none,none
21605,Don Warden,male,https://en.wikipedia.org/wiki/Don_Warden,['country']
21606,Juicy J,male,https://en.wikipedia.org/wiki/Juicy_J,['hip hop']
21607,Nino Tempo,male,none,none
21608,Mélanie Pain,female,https://en.wikipedia.org/wiki/Mélanie_Pain,['new wave']
21609,B. B. Watson,male,https://en.wikipedia.org/wiki/B._B._Watson,['country']
21610,Claude Le Péron,male,https://en.wikipedia.org/wiki/Claude_Le_Péron,"[""rock 'n' roll"", 'rhythm and blues', 'blues rock', 'country rock']"
21611,Robert Curtis Smith,male,https://en.wikipedia.org/wiki/Robert_Curtis_Smith,['piedmont blues']
21612,Annet Artani,female,https://en.wikipedia.org/wiki/Annet_Artani,"['pop rock', 'r&b', 'soul']"
21613,Anna-Lisa Björling,female,none,none
21614,Kyle Falconer,male,https://en.wikipedia.org/wiki/Kyle_Falconer,['indie rock']
21615,Don Cox,male,https://en.wikipedia.org/wiki/Don_Cox,['country']
21616,Betty Madigan,female,none,none
21617,D-Roc the Executioner,male,https://en.wikipedia.org/wiki/D-Roc_the_Executioner,['heavy metal']
21618,Jenn Blosil,female,none,none
21619,Junior Marvin,male,https://en.wikipedia.org/wiki/Junior_Marvin,"['reggae', ' rock', 'r&b']"
21620,Corinna Mura,female,none,none
21621,Cris LaMuerte,male,none,none
21622,Reggie Young,male,none,none
21623,Edmund Sturton,male,none,none
21624,Marcel Amont,male,none,none
21625,Owen Paul,male,https://en.wikipedia.org/wiki/Owen_Paul,['pop rock']
21626,Bob Nolan,male,https://en.wikipedia.org/wiki/Bob_Nolan,"['western music', 'country music']"
21627,Donald Glover,male,https://en.wikipedia.org/wiki/Donald_Glover,"['observational comedy', 'surreal humor', 'blue comedy', 'black comedy', 'musical comedy', 'sketch comedy', 'satire']"
21628,Jerry Alfred,male,none,none
21629,Anders Fridén,male,https://en.wikipedia.org/wiki/Anders_Fridén,"['melodic death metal', 'alternative metal']"
21630,Benny Barnes,male,https://en.wikipedia.org/wiki/Benny_Barnes_(singer),['country']
21631,Rabih Jaber,male,https://en.wikipedia.org/wiki/Rabih_Jaber,"['pop', 'electronica', 'edm']"
21632,Kenny Loggins,male,https://en.wikipedia.org/wiki/Kenny_Loggins,"['rock', 'country', ""children's music"", 'pop', 'folk rock', 'soft rock']"
21633,Enrique Coria,male,none,none
21634,Mike Reid,male,https://en.wikipedia.org/wiki/Mike_Reid_(singer),"['country music', ' rock', 'musical theatre']"
