index,artist,retrieved,genre
5365,Maria Aragon,https://en.wikipedia.org/wiki/Maria_Aragon,"['Pop music', 'Dance music', 'Teen pop', 'Rock music']"
5366,Essie Jain,none,none
5367,Alison Krauss,https://en.wikipedia.org/wiki/Alison_Krauss,"['Bluegrass music', 'Country music', 'Adult contemporary music', 'Rhythm and blues', 'Pop music']"
5368,Tanika Charles,https://en.wikipedia.org/wiki/Tanika_Charles,"['Soul music', 'Contemporary R&amp;B']"
5369,Karl Zinsman Jr.,https://en.wikipedia.org/wiki/Karl_Zinsman_Jr.,"['Reggae', 'Music of Hawaii']"
5370,Kwabs,https://en.wikipedia.org/wiki/Kwabs,"['Soul music', 'Contemporary R&amp;B', 'Electronica']"
5371,Dik Evans,https://en.wikipedia.org/wiki/Dik_Evans,"['Art rock', 'Post-punk', 'Gothic rock', 'Alternative rock']"
5372,Nia Peeples,none,none
5373,Chad Price,none,none
5374,Marilyn Martin,https://en.wikipedia.org/wiki/Marilyn_Martin,"['Pop rock', 'Soft rock', 'Synthpop', 'Country music', 'Contemporary Christian music']"
5375,Mark Morriss,https://en.wikipedia.org/wiki/Mark_Morriss,"['Indie rock', 'Alternative rock', 'Britpop']"
5376,Snooky Lanson,none,none
5377,Browning Bryant,https://en.wikipedia.org/wiki/Browning_Bryant,"['Folk music', 'Pop music', 'Soul music', 'Funk']"
5378,Manolo Sanlúcar,https://en.wikipedia.org/wiki/Manolo_Sanlúcar,['Flamenco']
5379,Zack de la Rocha,https://en.wikipedia.org/wiki/Zack_de_la_Rocha,"['Rap metal', 'Alternative metal', 'Funk metal', 'Protest song', 'Hardcore punk', 'Youth crew', 'Political hip hop', 'Rap rock']"
5380,Tollak Ollestad,none,none
5381,Drake Bell,https://en.wikipedia.org/wiki/Drake_Bell,"['Pop rock', 'Power pop', 'Rockabilly', 'Rock and roll']"
5382,Gérard Jaffrès,https://en.wikipedia.org/wiki/Gérard_Jaffrès,"['Celtic rock', 'Breton music']"
5383,Steve Grand,https://en.wikipedia.org/wiki/Steve_Grand,"['Pop rock music', 'Country music', 'Crossover (music)']"
5384,Sarah Blackwood,https://en.wikipedia.org/wiki/Sarah_Blackwood,"['Dream pop', 'Electronica', 'Dub music']"
5385,Beth Mburu-Bowie,https://en.wikipedia.org/wiki/Beth_Mburu-Bowie,"['Baroque pop', 'Indie pop', 'Intelligent dance music', 'Alternative rock', 'Anti-folk']"
5386,Freddie Garrity,none,none
5387,Courtney Jaye,https://en.wikipedia.org/wiki/Courtney_Jaye,[]
5388,Neil Levang,none,none
5389,Kem,https://en.wikipedia.org/wiki/Kem_(singer),"['Contemporary R&amp;B', 'Soul music', 'Jazz', 'Neo soul']"
5390,Lawrence Rothman,https://en.wikipedia.org/wiki/Lawrence_Rothman,"['Synth-pop', 'Alternative rock', 'Art pop']"
5391,Wanz,https://en.wikipedia.org/wiki/Wanz,"['Hip hop music', 'Alternative hip hop', 'Contemporary R&amp;B', 'Pop music']"
5392,Frankie Laine,https://en.wikipedia.org/wiki/Frankie_Laine,"['Pop standards', 'Jazz', 'Rhythm and blues', 'Gospel music', 'Traditional music', 'Easy Listening', 'Country music']"
5393,Fredro Starr,https://en.wikipedia.org/wiki/Fredro_Starr,"['Hardcore hip hop', 'Gangsta Rap', 'East Coast hip hop']"
5394,Chris Beard,https://en.wikipedia.org/wiki/Chris_Beard_(singer),['Electric blues']
5395,Da Silva,none,none
5396,Margie Cox,none,none
5397,Pearly Black,https://en.wikipedia.org/wiki/Pearly_Black,[]
5398,Darren Criss,https://en.wikipedia.org/wiki/Darren_Criss,['Pop music']
5399,Todd Nichols,https://en.wikipedia.org/wiki/Todd_Nichols,['Alternative rock']
5400,Glenn Dustin,https://en.wikipedia.org/wiki/Glenn_Dustin,['Christian Music']
5401,Don Partridge,https://en.wikipedia.org/wiki/Don_Partridge,"['Pop music', 'Folk music', 'Folk rock', 'Blues']"
5402,Biréli Lagrène,https://en.wikipedia.org/wiki/Biréli_Lagrène,"['Gypsy jazz', 'Swing music', 'Jazz fusion']"
5403,Jim Berger,none,none
5404,Trevor Gordon,https://en.wikipedia.org/wiki/Trevor_Gordon,"['Rock and roll', 'Soft rock', 'Baroque pop']"
5405,Lauren Christy,none,none
5406,Jimmy Gestapo,https://en.wikipedia.org/wiki/Jimmy_Gestapo,['Punk rock']
5407,Sylvia McNeill,none,none
5408,Gashi,https://en.wikipedia.org/wiki/Gashi_(singer),['Contemporary R&amp;B']
5409,Enríquez de Valderrábano,none,none
5410,Conor Maynard,https://en.wikipedia.org/wiki/Conor_Maynard,"['Pop music', 'Contemporary R&amp;B']"
5411,Rae Morris,https://en.wikipedia.org/wiki/Rae_Morris,['Art pop']
5412,Carolyn Beug,none,none
5413,Darin Zanyar,https://en.wikipedia.org/wiki/Darin_Zanyar,"['Pop music', 'Contemporary R&amp;B']"
5414,Maureen Arthur,none,none
5415,Shannon Curtis,https://en.wikipedia.org/wiki/Shannon_Curtis,[]
5416,Blanca,https://en.wikipedia.org/wiki/Blanca_(musician),['Contemporary Christian music']
5417,Francisca Valenzuela,https://en.wikipedia.org/wiki/Francisca_Valenzuela,"['Pop (music)', 'Jazz', 'Folk (music)', 'Alternative rock']"
5418,Bucky Pizzarelli,https://en.wikipedia.org/wiki/Bucky_Pizzarelli,"['Jazz', 'Swing music', 'Big band']"
5419,Claudia Drake,none,none
5420,Lou Courtney,https://en.wikipedia.org/wiki/Lou_Courtney,"['Soul music', 'Pop music', 'Funk']"
5421,Happy Perez,none,none
5422,Jennifer Corday,none,none
5423,Benny Spellman,https://en.wikipedia.org/wiki/Benny_Spellman,['Rhythm &amp; Blues']
5424,Busta Jones,https://en.wikipedia.org/wiki/Busta_Jones,"['New wave music', 'Experimental rock', 'Alternative rock', 'Post-punk', 'Punk rock', 'Funk', 'Disco']"
5425,Sparkle,https://en.wikipedia.org/wiki/Sparkle_(singer),"['Contemporary R&amp;B', 'Hip hop music', 'Soul music', 'Pop music']"
5426,Maurice Gibb,https://en.wikipedia.org/wiki/Maurice_Gibb,"['Rock music', 'Pop music']"
5427,Barry Gibb,https://en.wikipedia.org/wiki/Barry_Gibb,"['Rock music', 'Pop music', 'Disco', 'Country music']"
5428,Howie Epstein,none,none
5429,Slaine,https://en.wikipedia.org/wiki/Slaine_(rapper),['Hip hop music']
5430,Jeff Kent,none,none
5431,Gerry Joe Weise,none,none
5432,Gerard McMahon,https://en.wikipedia.org/wiki/Gerard_McMahon,['Soundtrack']
5433,Dolores Mantez,none,none
5434,Lindi Ortega,https://en.wikipedia.org/wiki/Lindi_Ortega,['Country music']
5435,Tom Greenhalgh,https://en.wikipedia.org/wiki/Tom_Greenhalgh,"['Alt-Country', 'Rock and Roll', 'Punk rock']"
5436,Jay Smith,https://en.wikipedia.org/wiki/Jay_Smith_(singer),"['Alternative rock', 'Hard rock', 'Blues rock', 'Pop rock', 'Country music']"
5437,John Schumann,https://en.wikipedia.org/wiki/John_Schumann,"['Rock music', 'Bush band']"
5438,Lindsay Ell,https://en.wikipedia.org/wiki/Lindsay_Ell,"['Country music', 'Canadian country music']"
5439,Jimmy Roselli,https://en.wikipedia.org/wiki/Jimmy_Roselli,"['Traditional pop', 'Jazz']"
5440,Joel Grey,none,none
5441,Stu Spasm,https://en.wikipedia.org/wiki/Stu_Spasm,['Noise rock']
5442,Gayleen Froese,none,none
5443,Greyson Chance,https://en.wikipedia.org/wiki/Greyson_Chance,"['Pop music', 'Pop rock', 'Electronic music', 'Dance-pop']"
5444,Daniel Bélanger,https://en.wikipedia.org/wiki/Daniel_Bélanger,['Pop-rock']
5445,The Mississippi Moaner,none,none
5446,Kathy Durkin,none,none
5447,Mark Wagner,https://en.wikipedia.org/wiki/Mark_Wagner_(musician),"['Contemporary worship music', 'Contemporary Christian music', 'Christian rock', 'Soul music', 'Indie rock', 'Roots rock']"
5448,Meechie,none,none
5449,Jack Sonni,https://en.wikipedia.org/wiki/Jack_Sonni,['Rock music']
5450,Elliott Smith,https://en.wikipedia.org/wiki/Elliott_Smith,"['Indie folk', 'Indie pop', 'Indie rock', 'Lo-fi music']"
5451,Urban Breed,https://en.wikipedia.org/wiki/Urban_Breed,['Heavy metal music']
5452,Laura Molina,none,none
5453,Rick Huxley,https://en.wikipedia.org/wiki/Rick_Huxley,['Pop music']
5454,Parker Jacobs,none,none
5455,Evan White,none,none
5456,Norman Brooks,none,none
5457,The Chiffons,https://en.wikipedia.org/wiki/The_Chiffons,['Pop music']
5458,Ernest Ka?ai,none,none
5459,Imogen Heap,https://en.wikipedia.org/wiki/Imogen_Heap,"['Electronic music', 'Alternative rock', 'Indie pop', 'Synth-pop']"
5460,Rui Costa,none,none
5461,Gregg Henry,none,none
5462,Jackson Harris,https://en.wikipedia.org/wiki/Jackson_Harris,"['Pop music', 'Teen pop']"
5463,Latch Key Kid,https://en.wikipedia.org/wiki/Latch_Key_Kid,"['Pop music', 'Rock music', 'Folk music', 'Alternative rock']"
5464,Dollarman,none,none
5465,Allie Moss,https://en.wikipedia.org/wiki/Allie_Moss,"['Indie music', 'Folk music', 'Alternative music']"
5466,Ed Bruce,https://en.wikipedia.org/wiki/Ed_Bruce,"['Country music', 'Outlaw country']"
5467,Michael Corcoran,https://en.wikipedia.org/wiki/Michael_Corcoran_(musician),"['Pop rock', 'Alternative rock', 'Twee pop', 'C86 (music)']"
5468,Dexter Roberts,https://en.wikipedia.org/wiki/Dexter_Roberts,['Country music']
5469,Libby Titus,none,none
5470,Steph Honde,https://en.wikipedia.org/wiki/Steph_Honde,"['Hard rock', 'Progressive rock', 'Heavy metal music']"
5471,Rhymefest,https://en.wikipedia.org/wiki/Rhymefest,['Hip hop music']
5472,Leslie Sarony,none,none
5473,Anis Kachohi,none,none
5474,OJ da Juiceman,https://en.wikipedia.org/wiki/OJ_da_Juiceman,"['Atlanta hip hop', 'Trap music']"
5475,Linda Sundblad,https://en.wikipedia.org/wiki/Linda_Sundblad,"['Pop music', 'Electronic (music)', 'Europop']"
5476,Maysa Leak,https://en.wikipedia.org/wiki/Maysa_Leak,"['Jazz', 'Contemporary R&amp;B', 'Soul music']"
5477,Roy Clark,https://en.wikipedia.org/wiki/Roy_Clark,['Country music']
5478,Sierra Noble,https://en.wikipedia.org/wiki/Sierra_Noble,"['Folk music', 'Country music', 'Roots rock', 'Fiddle', 'Celtic music']"
5479,Karl Martindahl,https://en.wikipedia.org/wiki/Karl_Martindahl,[]
5480,Alessi's Ark,https://en.wikipedia.org/wiki/Alessi's_Ark,"['Folk music', 'Pop music']"
5481,Tim Renwick,https://en.wikipedia.org/wiki/Tim_Renwick,"['Rock music', 'Pop music']"
5482,"James ""Boogaloo"" Bolden","https://en.wikipedia.org/wiki/James_""Boogaloo""_Bolden","['Blues', 'Rhythm and blues', 'Electric blues', 'Blues rock']"
5483,Krystal Meyers,https://en.wikipedia.org/wiki/Krystal_Meyers,"['Christian rock', 'Contemporary Christian music', 'Alternative rock', 'Dance-pop', 'Electro music']"
5484,Kourtney Klein,none,none
5485,Rosemary Sharp,https://en.wikipedia.org/wiki/Rosemary_Sharp,['Country music']
5486,Dallas Holm,https://en.wikipedia.org/wiki/Dallas_Holm,"['Contemporary Christian music', 'Contemporary worship music', 'Christian country music']"
5487,Nick Voss,none,none
5488,Half a Mill,https://en.wikipedia.org/wiki/Half_a_Mill,['Hip hop music']
5489,Fred Mascherino,https://en.wikipedia.org/wiki/Fred_Mascherino,"['Alternative rock', 'Indie rock', 'Pop punk', 'Power pop', 'Folk rock', 'Emo']"
5490,Eric Sage,none,none
5491,Brian Collins,none,none
5492,Disco King Mario,none,none
5493,Rydel Lynch,https://en.wikipedia.org/wiki/Rydel_Lynch,"['Pop rock', 'Power pop', 'Pop music']"
5494,Kool Moe Dee,https://en.wikipedia.org/wiki/Kool_Moe_Dee,"['Hip hop music', 'New jack swing']"
5495,Zarif,https://en.wikipedia.org/wiki/Zarif_(singer),"['Funk', 'Soul music', 'Pop music']"
5496,Rachel Paiement,https://en.wikipedia.org/wiki/Rachel_Paiement,['Folk music']
5497,Alexandra Starlight,none,none
5498,Mary Zilba,https://en.wikipedia.org/wiki/Mary_Zilba,[]
5499,Fabienne Delsol,https://en.wikipedia.org/wiki/Fabienne_Delsol,"['Garage rock', 'Pop music', 'Psychedelic music']"
5500,Deby Medrez Pier,none,none
5501,Brian Ritchie,https://en.wikipedia.org/wiki/Brian_Ritchie,"['Rock music', 'Punk rock', 'Folk music']"
5502,Maggie Sajak,https://en.wikipedia.org/wiki/Maggie_Sajak,"['Country music', 'Country pop']"
5503,Jamie Scott,https://en.wikipedia.org/wiki/Jamie_Scott,"['Indie rock', 'Acoustic music', 'Alternative rock', 'Folk music']"
5504,Arto Lindsay,https://en.wikipedia.org/wiki/Arto_Lindsay,"['No wave', 'Noise music', 'Avant-garde jazz', 'Música popular brasileira']"
5505,Kurt Neumann,https://en.wikipedia.org/wiki/Kurt_Neumann_(musician),"['Roots rock', 'Heartland rock', 'Alternative rock']"
5506,Noëlle Cordier,none,none
5507,Jamil Azzaoui,none,none
5508,Lily Frost,https://en.wikipedia.org/wiki/Lily_Frost,"['Pop music', 'Cabaret', 'Western Swing']"
5509,Derek George,https://en.wikipedia.org/wiki/Derek_George,['Country music']
5510,Isaac Oviedo,https://en.wikipedia.org/wiki/Isaac_Oviedo,"['Son cubano', 'Trova', 'Guaracha', 'Afro (genre)', 'Bolero']"
5511,Fred Knoblock,https://en.wikipedia.org/wiki/Fred_Knoblock,['Country music']
5512,James Collins,none,none
5513,Barbara Roy,none,none
5514,Gino Vannelli,https://en.wikipedia.org/wiki/Gino_Vannelli,"['Rock music', 'Soul music', 'Soft rock']"
5515,Landon Pigg,https://en.wikipedia.org/wiki/Landon_Pigg,"['Easy listening', 'Indie pop']"
5516,Travis Tritt,https://en.wikipedia.org/wiki/Travis_Tritt,"['Country music', 'Southern rock', 'Blues', 'Gospel music']"
5517,Geno Washington,https://en.wikipedia.org/wiki/Geno_Washington,"['Rhythm and Blues', 'Blues']"
5518,Dylan Carlson,https://en.wikipedia.org/wiki/Dylan_Carlson,"['Avant-rock', 'Experimental music', 'Drone metal', 'Psychedelic music']"
5519,Gildor Roy,none,none
5520,Holly Dunn,https://en.wikipedia.org/wiki/Holly_Dunn,['Country music']
5521,George Tunnell,none,none
5522,Brian Stokes Mitchell,none,none
5523,Lil Green,https://en.wikipedia.org/wiki/Lil_Green,['Blues']
5524,Dave Sampson,none,none
5525,Doughbeezy,https://en.wikipedia.org/wiki/Doughbeezy,"['Hip hop music', 'Southern hip hop']"
5526,Yvonne Printemps,none,none
5527,Robert Paquette,https://en.wikipedia.org/wiki/Robert_Paquette,['Folk music']
5528,Lou Johnson,https://en.wikipedia.org/wiki/Lou_Johnson_(singer),['Soul music']
5529,Kate Aumonier,none,none
5530,Lorraine Feather,https://en.wikipedia.org/wiki/Lorraine_Feather,['Jazz']
5531,Ari Herstand,https://en.wikipedia.org/wiki/Ari_Herstand,"['Rock music', 'Pop music', 'Folk music', 'Funk music']"
5532,Sharissa,https://en.wikipedia.org/wiki/Sharissa,['Contemporary R&amp;B']
5533,Andrés Segovia,https://en.wikipedia.org/wiki/Andrés_Segovia,['Classical music']
5534,Exile,none,none
5535,Vanna Rosenberg,none,none
5536,Ryan Adams,https://en.wikipedia.org/wiki/Ryan_Adams,"['Rock music', 'Alternative country', 'Folk rock', 'Indie rock']"
5537,Ryn Weaver,https://en.wikipedia.org/wiki/Ryn_Weaver,"['Pop music', 'Synth-pop', 'Indie pop', 'Alternative pop']"
5538,Meg Hutchinson,https://en.wikipedia.org/wiki/Meg_Hutchinson,['Folk music']
5539,José Guadalupe Esparza,none,none
5540,Carrie Lucas,https://en.wikipedia.org/wiki/Carrie_Lucas,"['Disco', 'Boogie (genre)', 'Dance music', 'Soul music', 'Rhythm and blues']"
5541,Preston Reed,https://en.wikipedia.org/wiki/Preston_Reed,"['Jazz', 'Blues', 'Funk', 'World music']"
5542,Tommy Quickly,https://en.wikipedia.org/wiki/Tommy_Quickly,['Pop music']
5543,Tamara Gee,https://en.wikipedia.org/wiki/Tamara_Gee,['Pop music']
5544,Kathy Kosins,https://en.wikipedia.org/wiki/Kathy_Kosins,"['Jazz', 'Blues', 'Rhythm and blues', 'Disco', 'Traditional pop music']"
5545,John Leventhal,https://en.wikipedia.org/wiki/John_Leventhal,"['Country music', 'Americana (music)']"
5546,James Harman,https://en.wikipedia.org/wiki/James_Harman,['Blues']
5547,Antwon,https://en.wikipedia.org/wiki/Antwon,['Hip hop music']
5548,Kenny Lovelace,https://en.wikipedia.org/wiki/Kenny_Lovelace,['Rock and roll']
5549,Theophilus London,https://en.wikipedia.org/wiki/Theophilus_London,"['Hip hop music', 'Alternative hip hop', 'Alternative R&amp;B']"
5550,Serge Gainsbourg,https://en.wikipedia.org/wiki/Serge_Gainsbourg,"['French pop music', 'Rock music', 'Jazz music']"
5551,Dan Jones,none,none
5552,Lillyn Brown,none,none
5553,Patti Smith,https://en.wikipedia.org/wiki/Patti_Smith,"['Punk rock', 'Art punk', 'Proto-punk', 'Art rock']"
5554,Helen Watson,none,none
5555,Sam Dees,https://en.wikipedia.org/wiki/Sam_Dees,"['Contemporary R&amp;B', 'Funk', 'Soul music']"
5556,Dia Chakravarty,https://en.wikipedia.org/wiki/Dia_Chakravarty,"['Music of Bengal', 'World music', 'Bhajan']"
5557,Harry Chapin,https://en.wikipedia.org/wiki/Harry_Chapin,"['Folk music', 'Folk rock', 'Pop rock']"
5558,Sam Moore,https://en.wikipedia.org/wiki/Sam_Moore,"['Rhythm &amp; Blues', 'Soul music']"
5559,Vito Picone,none,none
5560,Nick Fradiani,https://en.wikipedia.org/wiki/Nick_Fradiani,['Pop music']
5561,George Jones,https://en.wikipedia.org/wiki/George_Jones,"['Country music', 'Rockabilly', 'Gospel music']"
5562,Dominic Scott,https://en.wikipedia.org/wiki/Dominic_Scott,[]
5563,Blake Michael,none,none
5564,Chloe Smith,https://en.wikipedia.org/wiki/Chloe_Smith_(musician),"['Folk music', 'American folk music', 'Southern soul', 'World music']"
5565,Shane MacGowan,https://en.wikipedia.org/wiki/Shane_MacGowan,"['Punk rock', 'Celtic punk', 'Folk punk', 'Celtic rock', 'Folk rock']"
5566,Moko,https://en.wikipedia.org/wiki/Moko_(singer),"['Soul music', 'Trip hop']"
5567,Matisyahu,https://en.wikipedia.org/wiki/Matisyahu,"['Reggae', 'Jewish rock', 'Jewish hip hop', 'Alternative hip hop', 'Alternative rock', 'Reggae fusion', 'Reggae rock']"
5568,Lynne Randell,https://en.wikipedia.org/wiki/Lynne_Randell,"['Pop music', 'Soul Music', 'Northern Soul']"
5569,Glenn Packiam,https://en.wikipedia.org/wiki/Glenn_Packiam,"['Contemporary worship music', 'Contemporary Christian music', 'Christian rock']"
5570,Rick Davies,https://en.wikipedia.org/wiki/Rick_Davies,"['Progressive rock', 'Pop rock', 'Art rock']"
5571,Richard Marx,https://en.wikipedia.org/wiki/Richard_Marx,"['Pop rock', 'Adult contemporary music', 'Soft rock']"
5572,Joe Diorio,https://en.wikipedia.org/wiki/Joe_Diorio,['Jazz']
5573,Josef Kappl,none,none
5574,Jojo Mason,https://en.wikipedia.org/wiki/Jojo_Mason,['Country music']
5575,Mark Seymour,https://en.wikipedia.org/wiki/Mark_Seymour,"['Rock music', 'Blues-rock']"
5576,Linda Tillery,https://en.wikipedia.org/wiki/Linda_Tillery,"['Rhythm and blues', 'Gospel music', 'Folk music', 'Pop music']"
5577,Chad Allan,https://en.wikipedia.org/wiki/Chad_Allan_(musician),[]
5578,Ankie Bagger,https://en.wikipedia.org/wiki/Ankie_Bagger,"['Disco', 'Pop music']"
5579,Gene Maltais,https://en.wikipedia.org/wiki/Gene_Maltais,['Rockabilly']
5580,Git Gay,none,none
5581,Clarice Vance,none,none
5582,Eliza Doolittle,https://en.wikipedia.org/wiki/Eliza_Doolittle_(singer),"['Soul music', 'Contemporary R&amp;B', 'Indie pop', 'Pop music']"
5583,Hadda Brooks,https://en.wikipedia.org/wiki/Hadda_Brooks,"['Blues music', 'Boogie-woogie (music)', 'Jazz', 'Rhythm and blues']"
5584,Little Boots,https://en.wikipedia.org/wiki/Little_Boots,"['Synthpop', 'Synthpop', 'Dance-pop', 'House music', 'Disco']"
5585,Lil B,https://en.wikipedia.org/wiki/Lil_B,"['Hip hop music', 'Cloud rap', 'Outsider music', 'Hyphy', 'New-age music']"
5586,Terri Gibbs,https://en.wikipedia.org/wiki/Terri_Gibbs,"['Country music', 'Christian music']"
5587,Captain Sensible,https://en.wikipedia.org/wiki/Captain_Sensible,"['Punk rock', 'Show tune', 'Psychedelic rock', 'New wave music']"
5588,Angel Deradoorian,https://en.wikipedia.org/wiki/Angel_Deradoorian,"['Art pop', 'Indie pop', 'Indie rock']"
5589,Karl Gerhard,none,none
5590,Avery Brooks,none,none
5591,Dylan Golden Aycock,https://en.wikipedia.org/wiki/Dylan_Golden_Aycock,"['Folk music', 'Drone music', 'Pop rock']"
5592,Brian Fair,https://en.wikipedia.org/wiki/Brian_Fair,"['Metalcore', 'Melodic death metal', 'Thrash metal', 'Heavy metal music']"
5593,Kat Dahlia,https://en.wikipedia.org/wiki/Kat_Dahlia,"['Alternative R&amp;B', 'Latin pop', 'Hip hop music']"
5594,Marion Morgan,none,none
5595,Guitar Nubbit,https://en.wikipedia.org/wiki/Guitar_Nubbit,[]
5596,Kid Prince Moore,none,none
5597,Stoney Cooper,https://en.wikipedia.org/wiki/Stoney_Cooper,['Country music']
5598,Alex Grossi,none,none
5599,Sara Lumholdt,https://en.wikipedia.org/wiki/Sara_Lumholdt,"['Pop music', 'Rock music']"
5600,Anne Kerry Ford,none,none
5601,R.W. Hampton,https://en.wikipedia.org/wiki/R.W._Hampton,"['Country music', 'Western music (North America)', 'Folk music', 'Popular music']"
