,artist,gender,category,retrieved,genre
336,Amii Stewart,female,American_female_singers,Amii Stewart,"['disco', 'hi-nrg']"
337,Amil,female,African-American_female_singer-songwriters,Amil,['hip pop']
339,Aminé,male,African-American_male_rappers,Aminé,"['hip hop', 'pop rap', 'portland hip hop', 'rap']"
342,Amir-John Haddad,male,Male_guitarists,Amir-John Haddad,['flamenco guitar']
343,Amos Garrett,male,American_male_guitarists,Amos Garrett,['canadian blues']
344,Amos Lee,male,American_male_guitarists,Amos Lee,"['acoustic pop', 'indie folk', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']"
345,Amtrac,male,American_male_singers,Amtrac,"['chillwave', 'deep house', 'edm', 'filter house', 'house', 'indie soul', 'indietronica', 'nu disco', 'progressive house', 'tropical house', 'vapor soul']"
346,Amuka,female,American_female_singers,Amuka,"['tribal house', 'vocal house']"
347,Amy Adams,female,American_female_singers,Amy Adams,"['disney', 'hollywood', 'movie tunes']"
348,Amy Correia,female,American_female_singer-songwriters,Amy Correia,['lilith']
349,Amy Dalley,female,American_female_country_singers,Amy Dalley,['country dawn']
350,Amy Grant,female,American_female_singers,Amy Grant,"['adult standards', 'christian alternative rock', 'christian music']"
351,Amy Helm,female,American_female_singer-songwriters,Amy Helm,['modern blues']
352,Amy LaVere,female,American_female_singer-songwriters,Amy LaVere,['memphis americana']
353,Amy Lee,female,American_female_singer-songwriters,Amy Lee,['symphonic metal']
354,Amy Metcalfe,female,Canadian_female_singers,Amy Metcalfe,['alberta country']
355,Amy Millan,female,Canadian_female_pop_singers,Amy Millan,['toronto indie']
356,Amy Nuttall,female,English_female_singers,Amy Nuttall,['operatic pop']
357,Amy Ray,female,American_female_guitarists,Amy Ray,"['ectofolk', 'folk', 'lilith']"
358,Amy Rigby,female,American_female_singer-songwriters,Amy Rigby,"['alternative country', 'lilith']"
359,Amy Shark,female,Australian_female_singers,Amy Shark,['australian pop']
360,Amy Sky,female,Canadian_female_pop_singers,Amy Sky,"['canadian country', 'canadian pop']"
361,Amy Speace,female,American_female_singer-songwriters,Amy Speace,"['ectofolk', 'folk', 'lilith']"
362,Amy Wadge,female,English_female_singers,Amy Wadge,['british singer-songwriter']
363,Amy Winehouse,female,English_female_singers,Amy Winehouse,"['british soul', 'neo soul']"
365,Ana Egge,female,American_female_guitarists,Ana Egge,"['folk', 'indie folk', 'new americana']"
366,Ana Victoria,female,American_female_pop_singers,Ana Victoria,"['latin', 'latin pop']"
367,Anastacia,female,American_female_pop_singers,Anastacia,"['dance pop', 'europop']"
370,Anaïs Mitchell,female,American_female_guitarists,Anaïs Mitchell,"['chamber pop', 'indie folk']"
371,Anders Lundström,male,Swedish_male_singers,Anders Lundström,['barnmusik']
372,Anders Manga,male,American_male_singers,Anders Manga,"['dark post-punk', 'dark wave', 'ebm', 'futurepop']"
373,Anders Osborne,male,Swedish_male_singers,Anders Osborne,"['blues rock', 'country rock', 'deep new americana', 'funk', 'jam band', 'louisiana blues', 'modern blues', 'modern blues rock', 'new americana', 'new orleans blues', 'roots rock']"
374,Anderson East,male,American_male_singers,Anderson East,"['indie folk', 'modern blues', 'new americana']"
376,Andi Almqvist,male,Swedish_male_singers,Andi Almqvist,"['swedish americana', 'swedish singer-songwriter']"
377,Andi Sex Gang,male,British_male_singers,Andi Sex Gang,['gothic rock']
378,Andra Day,female,American_female_singers,Andra Day,['r&b']
380,Andre Ethier,male,Canadian_male_singers,Andre Ethier,['modern psychedelic folk']
381,Andrea Bocelli,male,Male_guitarists,Andrea Bocelli,"['classical tenor', 'italian tenor', 'operatic pop']"
383,Andrea Zonn,female,American_female_country_singers,Andrea Zonn,['audiophile vocal']
384,Andreas Johnson,male,Swedish_male_singers,Andreas Johnson,"['europop', 'swedish pop']"
385,Andreas Lundstedt,male,Swedish_male_singers,Andreas Lundstedt,['swedish pop']
386,Andreas Weise,male,Swedish_male_singers,Andreas Weise,['swedish pop']
387,Andrei Krylov,male,Male_guitarists,Andrei Krylov,"['classical guitar', 'sleep']"
389,Andrew Adkins,male,American_male_guitarists,Andrew Adkins,['alternative country']
390,Andrew Allen,male,Canadian_male_singers,Andrew Allen,['canadian pop']
391,Andrew Bird,male,American_male_guitarists,Andrew Bird,"['art pop', 'baroque pop', 'chamber pop', 'chicago indie', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'stomp and holler']"
392,Andrew Calhoun,male,American_male_singer-songwriters,Andrew Calhoun,['contemporary folk']
393,Andrew Collberg,male,American_male_guitarists,Andrew Collberg,['tucson indie']
394,Andrew Combs,male,American_country_singers,Andrew Combs,"['deep new americana', 'indie folk', 'nashville americana', 'new americana']"
396,Andrew Garcia,male,American_male_guitarists,Andrew Garcia,['idol']
397,Andrew Gold,male,American_male_singers,Andrew Gold,"['soft rock', 'underground power pop']"
398,Andrew Langtree,male,English_male_singers,Andrew Langtree,['german show tunes']
399,Andrew Lloyd Webber,male,English_male_composers,Andrew Lloyd Webber,"['broadway', 'show tunes', 'west end']"
402,Andrew Osenga,male,American_male_singer-songwriters,Andrew Osenga,"['christian indie', 'normal indie', 'roots worship']"
403,Andrew Sega,male,American_male_guitarists,Andrew Sega,['demoscene']
404,Andrew Watts,male,British_male_singers,Andrew Watts,"['classical bassoon', 'classical countertenor']"
405,Andrew Winton,male,Australian_male_singers,Andrew Winton,['australian blues']
406,Andrew York,male,American_male_guitarists,Andrew York,"['classical guitar', 'fingerstyle']"
407,Andrey Makarevich,male,Male_guitarists,Andrey Makarevich,"['bard', 'classic russian pop', 'russian rock']"
408,Andreya Triana,female,English_female_singers,Andreya Triana,"['british soul', 'ninja']"
409,André 3000,male,African-American_male_rappers,André 3000,"['atl hip hop', 'dirty south rap', 'southern hip hop']"
410,André Abujamra,male,Male_guitarists,André Abujamra,['afrobeat brasileiro']
411,André Breton,male,Canadian_male_singers,André Breton,['early avant garde']
412,André Claveau,male,French_male_singers,André Claveau,['vintage chanson']
413,André Cymone,male,African-American_male_singers,André Cymone,['minneapolis sound']
414,André De Shields,male,American_male_singers,André De Shields,"['broadway', 'hollywood', 'show tunes']"
417,Andrés Cepeda,male,Male_songwriters,Andrés Cepeda,"['colombian pop', 'cumbia', 'latin', 'latin pop', 'latin rock']"
418,Andrés Segovia,male,Male_guitarists,Andrés Segovia,"['classical guitar', 'historic classical performance']"
420,Andy Abraham,male,English_male_singers,Andy Abraham,['talent show']
421,Andy Bey,male,African-American_male_singers,Andy Bey,['vocal jazz']
422,Andy Gibb,male,English_male_singers,Andy Gibb,"['adult standards', 'bubblegum pop', 'disco', 'mellow gold', 'soft rock']"
423,Andy Gibson,male,American_country_singers,Andy Gibson,['modern country rock']
424,Andy Grammer,male,American_male_singer-songwriters,Andy Grammer,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'viral pop']"
425,Andy Griffith,male,American_male_singer-songwriters,Andy Griffith,"['clean comedy', 'country gospel']"
426,Andy Griggs,male,American_country_singers,Andy Griggs,"['country', 'country road']"
427,Andy Hawkins,male,American_male_guitarists,Andy Hawkins,['dub metal']
428,Andy Hunter,male,English_male_composers,Andy Hunter,"['ambient worship', 'cedm', 'christian dance']"
429,Andy Kim,male,Canadian_male_singers,Andy Kim,"['brill building pop', 'bubblegum pop']"
430,Andy M. Stewart,male,Scottish_male_singers,Andy M. Stewart,"['celtic', 'irish folk']"
431,Andy McKee,male,American_male_guitarists,Andy McKee,"['fingerstyle', 'instrumental bluegrass']"
432,Andy Milonakis,male,American_male_rappers,Andy Milonakis,['comedy rap']
434,Andy Stewart,male,Scottish_male_singers,Andy Stewart,['traditional scottish folk']
435,Andy Summers,male,Male_guitarists,Andy Summers,['jazz fusion']
436,Andy Tielman,male,Male_guitarists,Andy Tielman,['indorock']
437,Andy Timmons,male,American_male_guitarists,Andy Timmons,"['instrumental rock', 'neo classical metal', 'shred']"
438,Andy Williams,male,American_crooners,Andy Williams,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'mellow gold']"
439,Andy Yorke,male,English_male_singers,Andy Yorke,['oxford indie']
440,Anette Olzon,female,Swedish_female_singers,Anette Olzon,"['gothic symphonic metal', 'symphonic metal']"
441,Angaleena Presley,female,American_female_country_singers,Angaleena Presley,"['kentucky indie', 'outlaw country']"
442,Ange Hardy,female,English_female_singers,Ange Hardy,"['traditional british folk', 'traditional english folk']"
445,Angel Olsen,female,American_female_guitarists,Angel Olsen,"['alternative americana', 'art pop', 'chamber pop', 'chamber psych', 'dream pop', 'experimental pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock']"
446,Angel Taylor,female,African-American_female_singer-songwriters,Angel Taylor,['acoustic pop']
447,Angel Vivaldi,male,American_male_guitarists,Angel Vivaldi,"['djent', 'instrumental progressive metal', 'shred']"
448,Angela Bofill,female,American_female_singer-songwriters,Angela Bofill,"['adult standards', 'quiet storm', 'soft rock', 'urban contemporary']"
449,Angela Desveaux,female,Canadian_female_pop_singers,Angela Desveaux,"['paracana', 'quebec indie']"
450,Angela McCluskey,female,Female_rock_singers,Angela McCluskey,['scottish singer-songwriter']
451,Angela Winbush,female,African-American_female_singer-songwriters,Angela Winbush,"['funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']"
452,Angelina,female,American_female_singers,Angelina,['freestyle']
453,Angelo Gilardino,male,Male_guitarists,Angelo Gilardino,['italian contemporary classical']
454,Angelo Michele Bartolotti,male,Male_guitarists,Angelo Michele Bartolotti,['italian baroque']
455,Anggun,female,French_female_singers,Anggun,"['indonesian pop', 'indonesian rock']"
456,Angie Brown,female,English_female_singers,Angie Brown,['diva house']
457,Angie Hart,female,Australian_female_pop_singers,Angie Hart,['australian singer-songwriter']
458,Angie Martinez,female,American_female_singers,Angie Martinez,['hip pop']
459,Angie Reed,female,American_female_singers,Angie Reed,['electroclash']
460,Angie Stone,female,African-American_female_singer-songwriters,Angie Stone,"['neo soul', 'r&b', 'soul', 'urban contemporary']"
461,Angry Anderson,male,Australian_male_singers,Angry Anderson,['australian rock']
462,Angèle Arsenault,female,Canadian_female_singers,Angèle Arsenault,"['chanson quebecois', 'musique acadienne', 'musique pour enfant quebecois']"
463,Anhayla,female,African-American_female_singer-songwriters,Anhayla,['neo soul-jazz']
464,Ani DiFranco,female,American_female_guitarists,Ani DiFranco,"['anti-folk', 'buffalo ny indie', 'ectofolk', 'folk', 'lilith', 'pop rock', 'singer-songwriter']"
465,Aniello Desiderio,male,Male_guitarists,Aniello Desiderio,['classical guitar']
466,Anika Moa,female,New_Zealand_female_pop_singers,Anika Moa,['nz singer-songwriter']
467,Anika Noni Rose,female,American_female_singers,Anika Noni Rose,"['hollywood', 'movie tunes']"
468,Anita Baker,female,African-American_female_singer-songwriters,Anita Baker,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'urban contemporary']"
469,Anita Bryant,female,American_female_singers,Anita Bryant,['deep adult standards']
470,Anita Cochran,female,American_female_country_singers,Anita Cochran,"['country dawn', 'deep contemporary country']"
471,Anita Kelsey,female,English_female_singer-songwriters,Anita Kelsey,['vocal trance']
473,Anita Lane,female,Australian_female_singers,Anita Lane,['australian singer-songwriter']
474,Anita O'Day,female,American_female_jazz_singers,Anita O'Day,"['adult standards', 'bebop', 'cool jazz', 'jazz', 'lounge', 'stride', 'swing', 'torch song', 'vocal jazz']"
475,Anita Perras,female,Canadian_female_singers,Anita Perras,['canadian country']
476,Anita Ward,female,American_female_singers,Anita Ward,['disco']
477,Anja Nissen,female,Australian_female_pop_singers,Anja Nissen,['eurovision']
478,Anjulie,female,Canadian_female_singers,Anjulie,['canadian pop']
479,Ankie Bagger,female,Swedish_female_singers,Ankie Bagger,['europop']
480,Ann Blyth,female,American_female_singers,Ann Blyth,['vintage hollywood']
481,Ann Hampton Callaway,female,American_female_jazz_singers,Ann Hampton Callaway,"['contemporary vocal jazz', 'vocal jazz']"
483,Ann McCrary,female,American_female_singers,Ann McCrary,['praise']
484,Ann Miller,female,American_female_singers,Ann Miller,['vintage hollywood']
486,Ann Peebles,female,American_female_singers,Ann Peebles,"['classic soul', 'funk', 'memphis soul', 'motown', 'soul', 'soul blues', 'southern soul']"
487,Ann Rabson,female,American_female_guitarists,Ann Rabson,"['acoustic blues', 'piano blues']"
489,Ann Sexton,female,American_female_singers,Ann Sexton,"['classic soul', 'southern soul']"
490,Ann Sothern,female,American_female_singers,Ann Sothern,['vintage hollywood']
491,Ann-Louise Hanson,female,Swedish_female_singers,Ann-Louise Hanson,"['dansband', 'swedish country', 'vintage swedish pop']"
492,Ann-Margret,female,American_female_singers,Ann-Margret,['vintage hollywood']
494,Anna Bergendahl,female,Swedish_female_singers,Anna Bergendahl,"['europop', 'swedish pop']"
495,Anna Book,female,Swedish_female_singers,Anna Book,"['europop', 'swedish pop']"
496,Anna Calvi,female,English_female_singers,Anna Calvi,"['art pop', 'chamber pop', 'chamber psych']"
497,Anna Dagmar,female,American_female_singer-songwriters,Anna Dagmar,['deep indie singer-songwriter']
498,Anna Domino,female,American_female_guitarists,Anna Domino,['indie rock']
499,Anna Graceman,female,American_female_guitarists,Anna Graceman,['channel pop']
500,Anna Kendrick,female,American_female_pop_singers,Anna Kendrick,"['hollywood', 'movie tunes']"
502,Anna Nalick,female,American_female_guitarists,Anna Nalick,"['acoustic pop', 'lilith', 'neo mellow', 'pop rock']"
503,Anna Oxygen,female,American_female_pop_singers,Anna Oxygen,['olympia wa indie']
504,Anna Stadling,female,Swedish_female_singers,Anna Stadling,['classic swedish pop']
505,Anna Ternheim,female,Swedish_female_singers,Anna Ternheim,"['classic swedish pop', 'swedish alternative rock', 'swedish pop', 'swedish singer-songwriter']"
506,Anna Waronker,female,American_female_singer-songwriters,Anna Waronker,"['alternative pop', 'deep acoustic pop']"
507,Anna Wise,female,American_female_singers,Anna Wise,"['alternative r&b', 'art pop', 'escape room', 'indie r&b']"
508,Anna-Lena Löfgren,female,Swedish_female_singers,Anna-Lena Löfgren,"['classic swedish pop', 'dansband', 'vintage swedish pop']"
509,Annabel Lamb,female,English_female_singers,Annabel Lamb,['deep new wave']
510,Anne Briggs,female,English_female_singers,Anne Briggs,"['british folk', 'traditional british folk']"
511,Anne Clark,female,English_female_singers,Anne Clark,['new romantic']
512,Anne Etchegoyen,female,French_female_singers,Anne Etchegoyen,['basque folk']
513,Anne Hathaway,female,American_female_singers,Anne Hathaway,"['hollywood', 'show tunes']"
514,Anne Heaton,female,American_female_singers,Anne Heaton,"['ectofolk', 'lilith']"
515,Anne Kirkpatrick,female,Australian_female_singers,Anne Kirkpatrick,"['australian country', 'classic australian country']"
516,Anne Lenner,female,English_female_singers,Anne Lenner,['british dance band']
517,Anne Murray,female,Canadian_female_pop_singers,Anne Murray,"['adult standards', 'bubblegum pop', 'canadian country', 'canadian pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
518,Anne Shelton,female,English_female_singers,Anne Shelton,['british dance band']
519,Anne Sylvestre,female,French_female_singers,Anne Sylvestre,['chanson']
520,Anne-Lie Rydé,female,Swedish_female_singers,Anne-Lie Rydé,['classic swedish pop']
521,Anne-Marie,female,English_female_singers,Anne-Marie,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
