Id,Label,timeset,frequency,type,modularity_class,pageranks,eigencentrality
Brett_James,Brett_James,,1,Source,143,0.000023,0.006931
Gina_Green,Gina_Green,,3,Source,62,0.000037,0.0101
Deetah,Deetah,,3,Source,62,0.00004,0.013502
Johnny_Goudie,Johnny_Goudie,,1,Source,10,0.000019,0.00826
Rita_Coolidge,Rita_Coolidge,,5,Source,62,0.000051,0.020935
Dino,Dino,,2,Source,62,0.000028,0.001783
Travis_Miller,Travis_Miller,,10,Source,90,0.000118,0.007024
Helen_O'Connell,Helen_O'Connell,,4,Source,50,0.000053,0.005109
Mac_Curtis,Mac_Curtis,,1,Source,143,0.000019,0.000675
Chan_Romero,Chan_Romero,,1,Source,143,0.000019,0.001352
Birdy,Birdy,,3,Source,10,0.000037,0.003621
Jaren_Johnston,Jaren_Johnston,,2,Source,143,0.000032,0.007425
Jerrod_Niemann,Jerrod_Niemann,,1,Source,143,0.000023,0.006931
Joe_Romersa,Joe_Romersa,,4,Source,62,0.000045,0.009683
Lera_Lynn,Lera_Lynn,,3,Source,10,0.000037,0.003825
Amandine_Bourgeois,Amandine_Bourgeois,,1,Source,62,0.00002,0.012594
Phillip_Walker,Phillip_Walker,,1,Source,47,0.000021,0.000672
Jason_Donovan,Jason_Donovan,,1,Source,62,0.00002,0.012594
Gregory_Raposo,Gregory_Raposo,,2,Source,10,0.00003,0.020854
Mr_Duke,Mr_Duke,,2,Source,149,0.00002,0.000179
John_Brim,John_Brim,,1,Source,47,0.000019,0.003835
Andrea_Martin,Andrea_Martin,,4,Source,62,0.000046,0.013816
Laze_&_Royal,Laze_&_Royal,,3,Source,10,0.000042,0.017933
Kristine_Sa,Kristine_Sa,,2,Source,62,0.00002,0.012594
Rod_Stewart,Rod_Stewart,,6,Source,9,0.000065,0.025491
Blind_Lemon_Jefferson,Blind_Lemon_Jefferson,,6,Source,47,0.000077,0.009387
Jeremiah_Jae,Jeremiah_Jae,,1,Source,90,0.000022,0.004706
Jesse_Dayton,Jesse_Dayton,,3,Source,10,0.000041,0.016425
Ralph_Mooney,Ralph_Mooney,,1,Source,143,0.000023,0.006931
J-Son,J-Son,,2,Source,90,0.000032,0.017299
William_Reid,William_Reid,,1,Source,149,0.000018,0.003889
Kevin_McKendree,Kevin_McKendree,,1,Source,47,0.000021,0.000672
Jennifer_Herrema,Jennifer_Herrema,,1,Source,10,0.000019,0.00826
Jackie_Shane,Jackie_Shane,,2,Source,62,0.000028,0.012965
Kirko_Bangz,Kirko_Bangz,,2,Source,62,0.000031,0.012594
Tobi_Lark,Tobi_Lark,,2,Source,62,0.000028,0.0068
Esmi_Talamantez,Esmi_Talamantez,,5,Source,50,0.000059,0.029093
Lea-Lorien,Lea-Lorien,,4,Source,62,0.000047,0.022519
Joelle_Hadjia,Joelle_Hadjia,,3,Source,62,0.000038,0.025558
Gwen_McCrae,Gwen_McCrae,,5,Source,62,0.000054,0.017133
Baby_Gramps,Baby_Gramps,,4,Source,10,0.000052,0.016547
Jeff_Pilson,Jeff_Pilson,,3,Source,31,0.000034,0.00511
Booker_T._Jones,Booker_T._Jones,,4,Source,47,0.000048,0.013977
Mark_Eitzel,Mark_Eitzel,,1,Source,10,0.000019,0.00826
Terminator_X,Terminator_X,,1,Source,90,0.000022,0.004706
Susan_Werner,Susan_Werner,,3,Source,62,0.000039,0.010467
Josh_Rouse,Josh_Rouse,,4,Source,149,0.000049,0.018893
Kyle_Cook,Kyle_Cook,,3,Source,149,0.000036,0.007046
Kiki_Dee,Kiki_Dee,,2,Source,9,0.000029,0.013118
Marc_Bolan,Marc_Bolan,,3,Source,10,0.000037,0.001955
Kelly_Harrell,Kelly_Harrell,,1,Source,10,0.00002,0.004547
Emilia_Rydberg,Emilia_Rydberg,,2,Source,62,0.000029,0.01767
Zowie,Zowie,,3,Source,149,0.000035,0.006088
Tommy_Page,Tommy_Page,,2,Source,62,0.000031,0.000381
"Jason_""J""_Brown","Jason_""J""_Brown",,2,Source,90,0.000032,0.017299
Joe_Stump,Joe_Stump,,4,Source,31,0.000041,0.002811
american_folk,american_folk,,10,; Target,10,0.000149,0.001594
Lisbet_Jagedal,Lisbet_Jagedal,,3,Source,43,0.000043,0.000667
Ali,Ali,,4,Source,63,0.000052,0.017903
Greg_Camp,Greg_Camp,,4,Source,90,0.000046,0.009871
Mikal_Cronin,Mikal_Cronin,,2,Source,149,0.000027,0.005934
nasheed,nasheed,,6,; Target,50,0.000088,0.00103
Bruce_Gaitsch,Bruce_Gaitsch,,4,Source,9,0.000047,0.023701
Foxx,Foxx,,1,Source,90,0.000022,0.004706
T._J._Jackson,T._J._Jackson,,2,Source,62,0.000029,0.020482
Chris_Pinnick,Chris_Pinnick,,3,Source,47,0.000039,0.016291
Alu,Alu,,4,Source,149,0.000047,0.004902
Norah_Jones,Norah_Jones,,4,Source,10,0.000053,0.028268
Elan_Portnoy,Elan_Portnoy,,2,Source,143,0.000019,0.001352
Eugene_Kelly,Eugene_Kelly,,2,Source,149,0.000028,0.004928
Katie_Armiger,Katie_Armiger,,1,Source,143,0.000023,0.006931
Bobby_Andonov,Bobby_Andonov,,2,Source,62,0.000029,0.020482
Leila_Bela,Leila_Bela,,3,Source,149,0.000035,0.001255
Travis_Stever,Travis_Stever,,3,Source,31,0.000036,0.013159
PJ_Bond,PJ_Bond,,4,Source,149,0.000047,0.007496
Nathan_Leigh_Jones,Nathan_Leigh_Jones,,3,Source,10,0.000039,0.013877
Davey_von_Bohlen,Davey_von_Bohlen,,5,Source,149,0.000052,0.003888
Greg_Trooper,Greg_Trooper,,4,Source,10,0.000047,0.008254
Ali_Tennant,Ali_Tennant,,2,Source,62,0.00003,0.012762
Ahmad_Hussain,Ahmad_Hussain,,5,Source,50,0.000035,0.000331
Caleb_Johnson,Caleb_Johnson,,3,Source,31,0.000036,0.012904
Richard_Marx,Richard_Marx,,3,Source,62,0.000037,0.004254
Mark_Owen,Mark_Owen,,6,Source,62,0.000065,0.02951
Bruce_Sudano,Bruce_Sudano,,5,Source,47,0.000056,0.018584
Tramaine_Hawkins,Tramaine_Hawkins,,3,Source,45,0.000042,0.005614
Thomaz_Ransmyr,Thomaz_Ransmyr,,5,Source,10,0.00002,0.004547
John_D._Cronise,John_D._Cronise,,4,Source,31,0.000042,0.00506
Tara_Kemp,Tara_Kemp,,2,Source,62,0.000028,0.00816
James_Blake,James_Blake,,5,Source,62,0.000036,0.014014
Matt_Monro,Matt_Monro,,2,Source,9,0.00003,0.012974
Holly_Near,Holly_Near,,3,Source,47,0.00003,0.004773
Jennifer_Warnes,Jennifer_Warnes,,2,Source,143,0.000029,0.013394
Patrick_Simmons,Patrick_Simmons,,2,Source,10,0.00003,0.020854
Timbaland,Timbaland,,3,Source,62,0.00004,0.014144
Kevin_Chase,Kevin_Chase,,1,Source,143,0.000023,0.006931
Mary_Stallings,Mary_Stallings,,1,Source,47,0.000021,0.000392
Alan_Barton,Alan_Barton,,2,Source,10,0.00003,0.020854
Chris_DeGarmo,Chris_DeGarmo,,3,Source,31,0.000034,0.005101
Nic_Armstrong,Nic_Armstrong,,3,Source,143,0.000038,0.009788
Nadia_Ali,Nadia_Ali,,4,Source,62,0.000047,0.002101
Murray_Lightburn,Murray_Lightburn,,1,Source,149,0.000019,0.002045
Barns_Courtney,Barns_Courtney,,2,Source,9,0.000027,0.001753
Marsha_Stevens,Marsha_Stevens,,2,Source,62,0.00003,0.001907
Pamela_Moore,Pamela_Moore,,2,Source,31,0.000026,0.004644
Greg_Connors,Greg_Connors,,2,Source,10,0.000028,0.004356
Ian_A._Anderson,Ian_A._Anderson,,3,Source,50,0.000039,0.009022
Sadat_X,Sadat_X,,1,Source,90,0.000022,0.004706
Ellie_Drennan,Ellie_Drennan,,1,Source,62,0.00002,0.012594
Kent_DuChaine,Kent_DuChaine,,2,Source,47,0.000032,0.004091
Tara_Blaise,Tara_Blaise,,1,Source,62,0.000024,0.000145
"Michael_""J""_Horn","Michael_""J""_Horn",,2,Source,62,0.000031,0.012749
CJ_Baran,CJ_Baran,,4,Source,10,0.000048,0.024331
David_Rovics,David_Rovics,,1,Source,10,0.000019,0.000545
Kerli,Kerli,,5,Source,62,0.000046,0.018438
Katelynne_Cox,Katelynne_Cox,,2,Source,62,0.00003,0.0005
Robby_Takac,Robby_Takac,,2,Source,149,0.000028,0.009848
Kylee,Kylee,,2,Source,10,0.00003,0.020854
Richard_Dawson,Richard_Dawson,,4,Source,10,0.000045,0.005694
Tiff_Lacey,Tiff_Lacey,,4,Source,62,0.000044,0.002147
Bob_Mothersbaugh,Bob_Mothersbaugh,,7,Source,149,0.000066,0.005097
Jimmy_Earl,Jimmy_Earl,,2,Source,47,0.000028,0.004811
Phanatik,Phanatik,,2,Source,90,0.000033,0.000664
Eric_Carmen,Eric_Carmen,,3,Source,149,0.000036,0.004305
M-City_J.r.,M-City_J.r.,,2,Source,90,0.000033,0.005044
Barry_Ryan,Barry_Ryan,,3,Source,149,0.000038,0.021116
Autumn_Rowe,Autumn_Rowe,,1,Source,90,0.000022,0.004706
Jim_Hurst,Jim_Hurst,,2,Source,143,0.000033,0.007667
Alec_Baillie,Alec_Baillie,,2,Source,149,0.000027,0.001798
Cherie_Currie,Cherie_Currie,,2,Source,149,0.000026,0.00426
bakersfield_sound,bakersfield_sound,,9,; Target,143,0.000118,0.002201
Jean-Michel_Labadie,Jean-Michel_Labadie,,4,Source,31,0.000042,0.001411
Harmonica_Shah,Harmonica_Shah,,2,Source,47,0.000035,0.000837
Greg_Holden,Greg_Holden,,3,Source,149,0.000038,0.005736
David_Shankle,David_Shankle,,3,Source,31,0.000033,0.002598
Admiral_T,Admiral_T,,2,Source,84,0.000028,0.000909
Adam_Gardner,Adam_Gardner,,1,Source,149,0.000018,0.003889
Joe_Jewell,Joe_Jewell,,1,Source,10,0.000019,0.00826
Lynn_Miles,Lynn_Miles,,2,Source,10,0.000033,0.011478
Russell_Thompkins_Jr.,Russell_Thompkins_Jr.,,3,Source,62,0.000036,0.013809
Tyga,Tyga,,1,Source,90,0.000022,0.004706
Tim_Brennan,Tim_Brennan,,4,Source,149,0.000045,0.005762
Frank_Bango,Frank_Bango,,1,Source,10,0.000019,0.000467
Gerald_Eaton,Gerald_Eaton,,2,Source,62,0.000029,0.020482
JÃ¸rgen_TrÃ¦en,JÃ¸rgen_TrÃ¦en,,1,Source,62,0.000018,0.000847
Flora_Batson,Flora_Batson,,2,Source,50,0.000022,0.000204
Murray_Cook,Murray_Cook,,3,Source,10,0.00003,0.008506
CÃ¡ssia_Eller,CÃ¡ssia_Eller,,6,Source,46,0.000064,0.014519
KT_Tunstall,KT_Tunstall,,5,Source,62,0.000054,0.010708
Bradley_McIntosh,Bradley_McIntosh,,3,Source,90,0.000043,0.012861
Richie_Sambora,Richie_Sambora,,6,Source,31,0.000062,0.015649
James_Bowman,James_Bowman,,2,Source,149,0.000027,0.001779
Ryan_Molloy,Ryan_Molloy,,2,Source,62,0.00003,0.001699
Micah_Barnes,Micah_Barnes,,1,Source,62,0.00002,0.012594
Travis_Garland,Travis_Garland,,3,Source,62,0.000038,0.025558
Stefania_Barr,Stefania_Barr,,3,Source,149,0.000036,0.005015
Laramie_Dean,Laramie_Dean,,3,Source,10,0.000028,0.00175
sunshine_pop,sunshine_pop,,7,; Target,50,0.000096,0.001265
Gerry_Beckley,Gerry_Beckley,,2,Source,10,0.000028,0.008998
Eddie_Kirkland,Eddie_Kirkland,,2,Source,47,0.000028,0.008911
southern_hip_hop,southern_hip_hop,,36,; Target,90,0.000501,0.006395
J._D._Wilkes,J._D._Wilkes,,3,Source,47,0.000031,0.001071
Hayden_Thompson,Hayden_Thompson,,3,Source,143,0.000042,0.008958
Melissa_Graham,Melissa_Graham,,2,Source,62,0.000029,0.014143
Evan_McCaskey,Evan_McCaskey,,2,Source,31,0.000026,0.000966
Diana_Vickers,Diana_Vickers,,1,Source,62,0.00002,0.012594
Ray_LaMontagne,Ray_LaMontagne,,5,Source,10,0.00006,0.019798
George_Kahumoku_Jr.,George_Kahumoku_Jr.,,1,Source,143,0.000023,0.000174
Florian_Opahle,Florian_Opahle,,3,Source,31,0.000035,0.005441
Eric_Bradley,Eric_Bradley,,2,Source,149,0.000026,0.003961
Tail_Dragger_Jones,Tail_Dragger_Jones,,2,Source,47,0.000034,0.001063
Bhinda_Jatt,Bhinda_Jatt,,1,Source,50,0.000025,0.000156
Ankie_Bagger,Ankie_Bagger,,2,Source,62,0.000028,0.013438
Billy_Swan,Billy_Swan,,2,Source,143,0.000032,0.008283
Blind_Joe_Reynolds,Blind_Joe_Reynolds,,1,Source,47,0.000019,0.003835
Christopher_Anton,Christopher_Anton,,2,Source,149,0.000027,0.002459
Prince_Royce,Prince_Royce,,3,Source,62,0.00004,0.008342
Billie_Myers,Billie_Myers,,2,Source,9,0.000029,0.002988
Patricia_Vonne,Patricia_Vonne,,3,Source,50,0.000041,0.010097
Joe_Brooks,Joe_Brooks,,3,Source,10,0.000039,0.021592
Elam_Jay,Elam_Jay,,3,Source,62,0.000036,0.008968
Hillary_Lindsey,Hillary_Lindsey,,1,Source,143,0.000023,0.006931
JP_Reid,JP_Reid,,3,Source,31,0.000033,0.005051
Ian_Astbury,Ian_Astbury,,5,Source,149,0.000051,0.009516
Alex_Preston,Alex_Preston,,4,Source,9,0.000047,0.003611
Sean_Hogan,Sean_Hogan,,1,Source,143,0.000023,0.006931
Phil_Baugh,Phil_Baugh,,1,Source,143,0.000023,0.006931
Jean_Guidoni,Jean_Guidoni,,4,Source,10,0.00004,0.021123
Dale_Henderson,Dale_Henderson,,4,Source,31,0.000042,0.003304
Howard_Tate,Howard_Tate,,4,Source,47,0.00005,0.01508
Lord_Finesse,Lord_Finesse,,1,Source,90,0.000022,0.004706
Roshana,Roshana,,2,Source,62,0.000029,0.008193
Bernard_Seigal,Bernard_Seigal,,2,Source,143,0.000029,0.002027
Max_Boyce,Max_Boyce,,1,Source,10,0.00002,0.004547
Marques_Houston,Marques_Houston,,2,Source,62,0.000031,0.012594
Indo_G,Indo_G,,1,Source,90,0.000022,0.004706
Christian_Andreu,Christian_Andreu,,4,Source,31,0.000042,0.001411
Victoria_Spivey,Victoria_Spivey,,1,Source,47,0.000019,0.003835
Patrick_Fiori,Patrick_Fiori,,2,Source,46,0.000029,0.003113
Stefano_Rosso,Stefano_Rosso,,2,Source,10,0.000019,0.00826
Mike_Muir,Mike_Muir,,6,Source,31,0.000058,0.003781
Wild_Man_Fischer,Wild_Man_Fischer,,1,Source,149,0.00002,0.000182
Guy_Lacey,Guy_Lacey,,2,Source,149,0.000026,0.001994
Alanna_Clarke,Alanna_Clarke,,2,Source,62,0.00003,0.020854
Humphrey_Bate,Humphrey_Bate,,1,Source,143,0.000022,0.000238
Brian_Vollmer,Brian_Vollmer,,2,Source,31,0.000026,0.004644
Lynette_Diaz,Lynette_Diaz,,2,Source,10,0.000028,0.002498
Brad_Houser,Brad_Houser,,2,Source,9,0.000027,0.004049
Billy_J._Kramer,Billy_J._Kramer,,3,Source,62,0.00002,0.012594
Mark_St._John,Mark_St._John,,2,Source,31,0.000026,0.003138
Guitar_Gable,Guitar_Gable,,3,Source,47,0.000046,0.000489
tex_mex,tex_mex,,11,; Target,143,0.000117,0.002554
Jeannie_Ortega,Jeannie_Ortega,,3,Source,45,0.000043,0.012792
Tone_Trump,Tone_Trump,,1,Source,90,0.000022,0.004706
Glen_Mason,Glen_Mason,,1,Source,50,0.000022,0.000204
Maude_Harcheb,Maude_Harcheb,,2,Source,62,0.000029,0.013501
Naomi_Phoenix,Naomi_Phoenix,,2,Source,10,0.00003,0.020854
Justin_Townes_Earle,Justin_Townes_Earle,,5,Source,10,0.000061,0.021623
Ryland_Bouchard,Ryland_Bouchard,,6,Source,10,0.000054,0.007475
Twice_as_Much,Twice_as_Much,,2,Source,149,0.000029,0.012799
Chuck_Brodsky,Chuck_Brodsky,,3,Source,10,0.000039,0.006248
vocal_jazz,vocal_jazz,,88,; Target,47,0.001142,0.016037
Hank_Williams,Hank_Williams,,7,Source,143,0.000073,0.017506
Dean_Blunt,Dean_Blunt,,4,Source,149,0.000046,0.005299
Donna_Loren,Donna_Loren,,2,Source,50,0.000029,0.01279
Mattie_Delaney,Mattie_Delaney,,1,Source,47,0.000023,0.000256
Dori_Freeman,Dori_Freeman,,3,Source,143,0.000044,0.008403
Marika_Hackman,Marika_Hackman,,1,Source,10,0.000019,0.000634
Odessa_Harris,Odessa_Harris,,2,Source,47,0.00003,0.008031
Brendan_Vintedge,Brendan_Vintedge,,3,Source,62,0.000037,0.009583
Coolio,Coolio,,6,Source,90,0.000074,0.019744
Monnette_Sudler,Monnette_Sudler,,1,Source,47,0.00002,0.004197
Jim_Adkins,Jim_Adkins,,5,Source,149,0.00005,0.005598
Matt_Cardle,Matt_Cardle,,3,Source,149,0.000038,0.016476
Alberta_Adams,Alberta_Adams,,3,Source,47,0.000045,0.000783
"Ron_""Pigpen""_McKernan","Ron_""Pigpen""_McKernan",,4,Source,31,0.000046,0.014393
Tyla,Tyla,,2,Source,31,0.000028,0.00864
Mike_Ogletree,Mike_Ogletree,,3,Source,149,0.000036,0.01026
Blake_Lewis,Blake_Lewis,,3,Source,62,0.000038,0.01831
Georgia_Middleman,Georgia_Middleman,,2,Source,47,0.000034,0.007323
Edward_Tony_Green,Edward_Tony_Green,,4,Source,62,0.000049,0.019642
Mark_Knopfler,Mark_Knopfler,,5,Source,9,0.000056,0.011057
Justin_Edwards,Justin_Edwards,,2,Source,50,0.00003,0.004971
"Ian_""H""_Watkins","Ian_""H""_Watkins",,1,Source,62,0.00002,0.012594
Jay_Owens,Jay_Owens,,2,Source,47,0.000032,0.000991
Tim_McIlrath,Tim_McIlrath,,5,Source,149,0.00005,0.003267
Phil_Phillips,Phil_Phillips,,1,Source,143,0.000021,0.000167
Howard_Kaylan,Howard_Kaylan,,1,Source,143,0.000019,0.001352
Velva_Darnell,Velva_Darnell,,2,Source,62,0.000033,0.019525
Michelle_Shocked,Michelle_Shocked,,1,Source,10,0.000024,0.000144
Mac_McCaughan,Mac_McCaughan,,1,Source,149,0.000019,0.002045
Amber,Amber,,4,Source,62,0.000047,0.011681
Hank_Williams_Jr.,Hank_Williams_Jr.,,5,Source,143,0.000063,0.008704
Waylon_Reavis,Waylon_Reavis,,2,Source,31,0.000024,0.000986
Bill_and_Boyd,Bill_and_Boyd,,1,Source,62,0.00002,0.012594
Kelly_Green,Kelly_Green,,1,Source,143,0.000019,0.001352
Peter_Hayes,Peter_Hayes,,6,Source,149,0.00006,0.006493
Emmy_the_Great,Emmy_the_Great,,4,Source,149,0.000048,0.001919
Linda_Sundblad,Linda_Sundblad,,3,Source,62,0.000039,0.014338
Todd_Kerns,Todd_Kerns,,2,Source,31,0.000026,0.004644
Jarekus_Singleton,Jarekus_Singleton,,3,Source,47,0.000039,0.019983
Claude_Le_PÃ©ron,Claude_Le_PÃ©ron,,4,Source,143,0.000046,0.011519
Lorne_Lofsky,Lorne_Lofsky,,1,Source,47,0.00002,0.004197
Adalberto_Ã�lvarez,Adalberto_Ã�lvarez,,1,Source,50,0.000025,0.000143
Lawrence_Rothman,Lawrence_Rothman,,3,Source,149,0.000035,0.005074
Green_Gartside,Green_Gartside,,8,Source,62,0.000079,0.017998
Joe_Duplantier,Joe_Duplantier,,4,Source,31,0.000042,0.001613
Jameson_Clark,Jameson_Clark,,1,Source,143,0.000023,0.006931
Victoria_Bergsman,Victoria_Bergsman,,2,Source,149,0.000028,0.003084
Kerry_Harvick,Kerry_Harvick,,1,Source,143,0.000023,0.006931
Andy_Doonan,Andy_Doonan,,4,Source,10,0.000046,0.015731
Ian_Blurton,Ian_Blurton,,1,Source,10,0.000019,0.00826
Erin_Bode,Erin_Bode,,3,Source,47,0.00004,0.021337
Jack_Johnson,Jack_Johnson,,5,Source,9,0.000046,0.003124
Mic_Conway,Mic_Conway,,4,Source,47,0.000044,0.000602
Marlena_Shaw,Marlena_Shaw,,4,Source,62,0.000047,0.013952
Tony_Fredianelli,Tony_Fredianelli,,3,Source,149,0.000035,0.00716
Henry_Jackman,Henry_Jackman,,8,Source,62,0.000075,0.012001
Louis_Jordan,Louis_Jordan,,3,Source,47,0.000039,0.000861
Rebekah_Delgado,Rebekah_Delgado,,1,Source,9,0.000019,0.002843
Sheek_Louch,Sheek_Louch,,1,Source,90,0.000022,0.004706
Sabrina_Johnston,Sabrina_Johnston,,2,Source,62,0.000031,0.006255
Davy_Jones,Davy_Jones,,6,Source,50,0.000077,0.024812
Dobie_Gray,Dobie_Gray,,4,Source,62,0.000051,0.032489
Chris_Tompkins,Chris_Tompkins,,1,Source,143,0.000023,0.006931
Omega_Crosby,Omega_Crosby,,2,Source,90,0.000033,0.004973
Howie_Payne,Howie_Payne,,5,Source,10,0.000056,0.012453
Rosetta_Hightower,Rosetta_Hightower,,2,Source,62,0.000029,0.020482
Kacey_Musgraves,Kacey_Musgraves,,3,Source,143,0.000045,0.019713
Eric_Lee,Eric_Lee,,4,Source,143,0.000054,0.008774
Kareem_Salama,Kareem_Salama,,2,Source,62,0.000033,0.019525
Rick_Springfield,Rick_Springfield,,4,Source,149,0.000045,0.014361
Matt_Brouwer,Matt_Brouwer,,3,Source,62,0.00004,0.013364
Mike_Badger,Mike_Badger,,4,Source,143,0.00005,0.01354
Eric_BenÃ©t,Eric_BenÃ©t,,3,Source,62,0.000037,0.013453
Freddie_Roulette,Freddie_Roulette,,2,Source,47,0.000034,0.001063
Porcelain_Black,Porcelain_Black,,6,Source,62,0.000052,0.004457
zydeco,zydeco,,8,; Target,143,0.000112,0.001743
Barrie_Maguire,Barrie_Maguire,,2,Source,10,0.000027,0.004242
Stephanie_Smith,Stephanie_Smith,,3,Source,31,0.000039,0.0036
Felix_Riebl,Felix_Riebl,,5,Source,84,0.000057,0.01301
SixTwoSeven,SixTwoSeven,,1,Source,149,0.000018,0.003889
Buster_B._Jones,Buster_B._Jones,,1,Source,143,0.000023,0.006931
Roger_Miret,Roger_Miret,,4,Source,31,0.000043,0.004384
Terry_Bickers,Terry_Bickers,,3,Source,31,0.000035,0.005719
Anita_Bryant,Anita_Bryant,,2,Source,143,0.000031,0.01299
Leslie_Fish,Leslie_Fish,,1,Source,10,0.00002,0.004547
Jackson_Guthy,Jackson_Guthy,,2,Source,10,0.00003,0.020854
christian_country,christian_country,,7,; Target,143,0.000094,0.00155
Kim_Wilson,Kim_Wilson,,1,Source,47,0.000019,0.003835
Anne_DeMarinis,Anne_DeMarinis,,3,Source,50,0.000038,0.005208
symphonic_metal,symphonic_metal,,43,; Target,31,0.000432,0.006858
TÃ©tÃ©,TÃ©tÃ©,,2,Source,62,0.000034,0.008405
Henry_Paul,Henry_Paul,,2,Source,143,0.000032,0.007425
Merle_Travis,Merle_Travis,,6,Source,143,0.000073,0.018533
Fiddlin'_John_Carson,Fiddlin'_John_Carson,,2,Source,143,0.000035,0.007169
Dean_Dillon,Dean_Dillon,,1,Source,143,0.000023,0.006931
Ulf_Lundell,Ulf_Lundell,,1,Source,10,0.000019,0.00826
Dan_Bryk,Dan_Bryk,,4,Source,10,0.000049,0.021865
Dara_Tucker,Dara_Tucker,,4,Source,50,0.000048,0.011192
Kyjuan,Kyjuan,,3,Source,90,0.000042,0.012827
Prince,Prince,,6,Source,62,0.000065,0.035576
Pete_Nice,Pete_Nice,,2,Source,90,0.000035,0.000386
Alan_Blakley,Alan_Blakley,,2,Source,10,0.00003,0.020854
Molly_Pettersson_Hammar,Molly_Pettersson_Hammar,,2,Source,62,0.000029,0.020482
Gail_Greenwood,Gail_Greenwood,,6,Source,149,0.000059,0.008889
Ricky_Gardiner,Ricky_Gardiner,,3,Source,149,0.000036,0.003951
Cities_Aviv,Cities_Aviv,,2,Source,90,0.000031,0.000575
Joni_Lee,Joni_Lee,,1,Source,143,0.000023,0.006931
Mose_Vinson,Mose_Vinson,,3,Source,47,0.00004,0.008233
Plies,Plies,,1,Source,90,0.000022,0.004706
Gino_Vannelli,Gino_Vannelli,,3,Source,9,0.000037,0.014212
Jimmie_Dolan,Jimmie_Dolan,,1,Source,143,0.000021,0.000263
Radioinactive,Radioinactive,,1,Source,90,0.000022,0.004706
Markus_Fagervall,Markus_Fagervall,,2,Source,62,0.00003,0.020854
John_Crawford,John_Crawford,,6,Source,31,0.000059,0.005579
C-Note,C-Note,,1,Source,90,0.000022,0.004706
Len_Barry,Len_Barry,,1,Source,9,0.000018,0.000525
Grandpa_Jones,Grandpa_Jones,,4,Source,143,0.000055,0.009629
Rufus_Wainwright,Rufus_Wainwright,,5,Source,50,0.000059,0.010042
Sam_Outlaw,Sam_Outlaw,,3,Source,143,0.000042,0.008419
regional_mexican,regional_mexican,,9,; Target,50,0.000161,0.001304
Stevie_Vann,Stevie_Vann,,3,Source,31,0.000038,0.021864
Ayshea,Ayshea,,1,Source,62,0.00002,0.012594
Kieran_Kane,Kieran_Kane,,1,Source,143,0.000023,0.006931
Little_Jimmy_Dickens,Little_Jimmy_Dickens,,1,Source,143,0.000023,0.006931
Lowell_Lo,Lowell_Lo,,1,Source,63,0.000026,0.000146
Emii,Emii,,2,Source,10,0.00003,0.020854
Chris_Cohen,Chris_Cohen,,4,Source,149,0.000043,0.00304
Catherine_Britt,Catherine_Britt,,1,Source,143,0.000023,0.006931
Neal_Tiemann,Neal_Tiemann,,5,Source,31,0.00005,0.007487
Eliza_Keil,Eliza_Keil,,1,Source,62,0.00002,0.012594
Nick_Webb,Nick_Webb,,1,Source,47,0.000019,0.000228
Emmanuel_Moire,Emmanuel_Moire,,1,Source,62,0.00002,0.012594
Nichkhun,Nichkhun,,5,Source,63,0.000064,0.013295
Astro,Astro,,3,Source,84,0.000037,0.013496
Don_Fardon,Don_Fardon,,2,Source,143,0.000019,0.001352
Tracy_Lawrence,Tracy_Lawrence,,2,Source,143,0.000023,0.006931
ASAP_Twelvyy,ASAP_Twelvyy,,2,Source,90,0.000035,0.004951
Col_Joye,Col_Joye,,3,Source,143,0.000042,0.020877
Rachel_Kerr,Rachel_Kerr,,6,Source,62,0.000068,0.035314
K-Solo,K-Solo,,2,Source,90,0.000035,0.004951
Eddie_Floyd,Eddie_Floyd,,3,Source,62,0.000037,0.013164
Walter_Vinson,Walter_Vinson,,1,Source,47,0.000023,0.000157
Kathy_Griffin,Kathy_Griffin,,4,Source,43,0.000037,0.000479
Rickey_Medlocke,Rickey_Medlocke,,2,Source,143,0.000027,0.003166
Oleta_Adams,Oleta_Adams,,2,Source,62,0.000028,0.0068
Stephanie_Nakasian,Stephanie_Nakasian,,2,Source,47,0.00003,0.000825
Butch_Hancock,Butch_Hancock,,2,Source,10,0.000033,0.011478
Janice_McClain,Janice_McClain,,4,Source,62,0.000047,0.022234
Gappy_Ranks,Gappy_Ranks,,1,Source,84,0.000019,0.000223
Krystal_Keith,Krystal_Keith,,1,Source,143,0.000023,0.006931
Danny_Kirwan,Danny_Kirwan,,3,Source,9,0.000038,0.013572
Scott_Stapp,Scott_Stapp,,5,Source,31,0.00005,0.009666
Abra_Moore,Abra_Moore,,3,Source,10,0.000043,0.027785
Steve_Jones,Steve_Jones,,3,Source,149,0.000036,0.01182
contemporary_classical,contemporary_classical,,18,; Target,149,0.000214,0.002889
Ethel_Azama,Ethel_Azama,,3,Source,50,0.000031,0.004709
Michael_Allsup,Michael_Allsup,,1,Source,10,0.000019,0.00826
Millie_Jackson,Millie_Jackson,,3,Source,62,0.000036,0.013809
Gabriel_Katz,Gabriel_Katz,,2,Source,149,0.000027,0.000463
J_Boy,J_Boy,,1,Source,62,0.000019,0.007889
Dan_Tyminski,Dan_Tyminski,,1,Source,143,0.00002,0.000736
Ramesh_Srivastava,Ramesh_Srivastava,,2,Source,149,0.000028,0.003084
